idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS5490RES1000mN1607000E728000,1000,215,85.2,31.1,24.3,8.2,62.9,13.2,4064824.5,6908,5.1,80.1,0.6,16.4,11.1,48.1,9,0,4.2,3.5,13.5,23.8,13,25.1,43,38,37,13.9,0
CRS5490RES1000mN1607000E729000,1000,255,120.1,49,58.2,10.7,83.1,20.2,4515278.9,8995.8,12.6,107.5,2.2,24.7,19,61.2,13,0,3.6,1,6.1,18.8,16.1,24.3,58.2,65.7,38.1,23.1,0
CRS5490RES1000mN1608000E707000,1000,18,14.9,4,12.1,0,9,0,394955.7,772,11.8,3.1,0,0,0,12.9,2,0,0,0,0,0,0,0,2,7,7,2,0
CRS5490RES1000mN1608000E712000,1000,140.5,70,16,28,2,39,15,3107499.7,5236,11,59,1,2.1,47.9,17,2,0,1,0.8,4,9.5,4,12,36,25,36.2,11,1
CRS5490RES1000mN1608000E720000,1000,130,49.9,9,14.9,5.2,46.1,6,3383243.3,4468,1,48.9,0,0,2.8,46.1,1,0,3.9,4.1,13.5,11.5,9.2,8,34.1,21.9,13,10.8,0
CRS5490RES1000mN1608000E721000,1000,135,59.7,13.1,24,4.7,40.1,10,2945885.3,4909.3,3.9,55.8,0,3,14.8,36.2,5.7,0,1.9,0,6.9,9.8,10,22.1,22.1,30,19,13.2,0
CRS5490RES1000mN1608000E722000,1000,497,201.8,79.9,60.1,16.9,64,66.9,8416577.6,14929.9,116.7,85.1,1,0.8,106,78.9,15.1,105,21.9,11,34.5,65.5,43.9,61.2,123,63.1,49,20.9,3
CRS5490RES1000mN1608000E723000,1000,312.5,143.8,48,56.7,11.1,102,21.1,6249946.2,11427.2,9.9,133.9,1,8.2,35.7,81.1,17.8,0,3.2,9,13.5,21.9,16,36.9,67.7,76.1,53.1,15.1,0
CRS5490RES1000mN1608000E724000,1000,282.5,111,45.9,32,13.1,75.9,21.1,4808938.1,8101.1,11,100,7.1,8.1,12.9,76.9,6,0,7.5,4,10.2,19.9,21,43,54,54.9,47,21,0
CRS5490RES1000mN1608000E725000,1000,182.5,65.8,23.1,12.9,7,44.8,15,3214030.3,5333,5.8,60,6,3.8,6,40,10,0,9.2,2.5,18.5,15.5,8.9,21,31.1,38.1,30.8,6.9,0
CRS5490RES1000mN1608000E726000,1000,182,81,33,26.1,6.1,61,13.2,3187260,5978.9,5,76,2.9,11.1,12.9,38.1,16,0,2.9,2.9,5,8.8,15.1,13.9,43.1,38.1,39.3,12.9,0
CRS5490RES1000mN1608000E727000,1000,297.5,138,52,53.9,6.1,78.9,24.8,5614047.2,10808.1,8.8,129.2,5.1,28.9,27.3,54.7,22,0,8.1,2.8,9.6,17,18.8,34,61,79.3,48,18,0.9
CRS5490RES1000mN1608000E728000,1000,269,117.7,42.6,46.1,11,68.8,22.1,4624234.2,9340.9,21.7,96,3.6,21,16.1,70,7,0,4.9,1.7,9.7,19.1,24.3,34.8,34.2,59.8,53.2,27.3,0
CRS5490RES1000mN1608000E729000,1000,43,25.8,12.9,14.3,0,14.7,6,756273.9,2207.7,1.8,24,2.8,1.2,2.8,19,0,0,0,0,3.3,1.8,1.8,7,8.8,7.1,8.3,4.9,0
CRS5490RES1000mN1608000E730000,1000,28,11.1,1,2.9,1,8.1,1,894062.6,1284,1.1,10,0,0,1.1,10,0,0,2.8,0,1.1,2.9,0,7.1,5,6.1,3,0,0
CRS5490RES1000mN1608000E731000,1000,300,154.9,65,75,6.9,30,40.1,5098323.4,9688,117.9,37,0,0,1,153.9,0,116,15,13,19,38,12.9,43,64.9,35.1,46.1,13,0
CRS5490RES1000mN1609000E720000,1000,77,36.1,9,18,1.9,28,1.9,1701796.3,2998.2,4.2,31.9,2.1,0,11.1,21,1.9,0,4,3.1,1.9,11,4.1,4.2,21.9,11.8,9.8,5.2,0
CRS5490RES1000mN1609000E721000,1000,358,152.1,49,57.9,14.9,71.9,30.9,6795538.5,11371.9,62,90.1,1,2,37.9,101.2,10,0,13,13.9,20.1,39.9,22.1,58.9,87,48.1,41,14,0
CRS5490RES1000mN1609000E722000,1000,64,25.1,13,8.9,2.8,16,4.1,1093073.1,2060,0,25.1,0,0,8,12.1,5,0,0.9,0.9,4,10,4.1,6.9,14,13,6.1,4.1,0
CRS5490RES1000mN1609000E723000,1000,102,46.2,18.2,14,3,34.8,13,1830620.5,3633.1,0,46.2,0.9,3,12.1,24.1,6.1,0,0,0.9,3.2,6.9,4.8,14,19.2,26,20,7,0
CRS5490RES1000mN1609000E724000,1000,179.5,72.9,25.1,24.9,6,50.9,11,3173409.5,6407.9,11,61.9,2.2,1.8,16.9,41.9,10.1,0,5,2,6.9,15.4,13.2,18.9,44.9,30,22.9,20.3,0
CRS5490RES1000mN1609000E725000,1000,256.5,117.4,30.9,49.2,7.2,84.9,17.2,5056420.6,9626.9,14.3,103.1,0,7.1,20.3,60.9,29.1,0,7.3,1.9,13,16.1,10.9,35,43.2,60,59.7,9.4,0
CRS5490RES1000mN1609000E726000,1000,262.5,121.1,55,47.1,7.7,81,19,4212058.8,9378.4,10.1,111,26.3,10.8,21.9,53,9.1,0,7.9,2,14.2,19.6,11.3,22,52.7,58,36.9,37.9,0
CRS5490RES1000mN1609000E727000,1000,252,110.9,56.8,50.1,9.9,79.7,17,3972003.3,9098.9,5.7,105.2,8.9,10.1,15,60.5,16.4,0,8,5.1,13.8,20.9,13.1,30.1,49,48.2,46,17.8,0
CRS5490RES1000mN1609000E728000,1000,178,84.9,37.9,36.8,4.1,59.9,10.1,3116481.2,7162,5.1,79.8,10.1,10.2,13.7,48.9,2,0,0,4.8,6.9,7.8,9.4,13.8,38,33.1,44.4,19.8,0
CRS5490RES1000mN1609000E729000,1000,81,41.9,18.7,21.1,1.7,29.1,8.8,1313810.9,3522.1,3.8,38.1,2.9,9.9,7.1,22,0,0,1.7,1,3.3,2.2,8.1,4.1,15.2,16.9,18.7,9.8,0
CRS5490RES1000mN1609000E730000,1000,138,56.9,9.9,17.8,1.9,32,10.2,3805585.2,5978.3,11.9,45,1.9,0,1,49.9,4.1,0,3.7,5.1,10,15,11.9,25,35.9,20.1,8.2,3.1,0
CRS5490RES1000mN1609000E731000,1000,48,23.1,4.9,9.1,0,7.9,4.1,1487207.6,2339,4.1,19,2,0,0,17,4.1,0,0.9,1,4.1,4.9,4.1,6.2,19.9,4.9,2,0,0
CRS5490RES1000mN1610000E718000,1000,116.5,47,3,11,6,36.1,4,3668249,5311,8.9,38.1,0,3.2,22.8,21,0,0,5,1.5,4.9,8,6,11.1,23.2,18.9,27.9,10,0
CRS5490RES1000mN1610000E719000,1000,656,309.1,55,118,7,157,78,16030376.1,23561,178.1,131,0,4,35.1,267,3,44,31,14.5,37,73,38.5,126,162,77,79.9,17.1,0
CRS5490RES1000mN1610000E720000,1000,840.5,403,106,179.1,29,137.1,98,15800266.8,28344,249.1,153.9,0,4,51,337,11,210,22,16.1,52,88.4,51,127.9,182,129.1,130,41,1
CRS5490RES1000mN1610000E721000,1000,840.5,365,91.9,141.1,23.1,168.9,71.1,19128588.1,31392,155.1,209.9,6,6,108,223,22,88,21,9,41,88.6,76,88.9,201.1,125,143,38.9,8
CRS5490RES1000mN1610000E722000,1000,1241.5,577,152.9,211,23.9,240,178,25002322.9,45823,231,346,108.9,39.1,79,330,20,62,50.5,31.5,87.4,132.5,70.5,153.9,306,166.1,156.1,84,3
CRS5490RES1000mN1610000E723000,1000,48,18,1.9,4.8,3,14.2,0,1359202.5,1688.9,1.9,16.1,0,1,1.9,15.1,0,0,0.8,1.9,4,0.8,2.2,7,6.2,12.9,11.3,0.9,0
CRS5490RES1000mN1610000E724000,1000,351,141.2,37.9,45,13.9,76.2,28.9,8335632.3,12179,49,92.2,9,2.9,11,110,8.3,36,12.1,4.4,17.2,33.4,34,34.9,89,58,54.9,11.1,2
CRS5490RES1000mN1610000E725000,1000,498.5,207.1,80.8,70.1,19,94,54,8518432.8,15063.9,80.9,126.2,8.9,7.1,39,129.1,23,43,24.5,9.8,35,57.1,35,69.2,110.9,69.9,65.2,21.9,0
CRS5490RES1000mN1610000E726000,1000,254,116,46.9,43.1,10,75.4,26.2,4326681.7,8611,16,100,23.8,4.1,14.9,60.3,12.9,0,2.8,4.9,12,20.1,9.7,32.2,53.2,51.1,47.8,20.2,0
CRS5490RES1000mN1610000E727000,1000,185.5,88.2,32,37.7,4,52.8,11.2,3406461.4,7207.8,9.1,79.1,9.3,12,10.9,55,1,0,3.7,2.9,7,11.4,7.1,18,40,38.3,45,12.1,0
CRS5490RES1000mN1610000E728000,1000,40,19.1,8,8.9,1.8,10,0.9,643786.3,1428.9,1.1,18,0.9,3.1,1.1,12,2,0,0,0.9,0.9,3.1,6,2,8.9,9.1,8,1.1,0
CRS5490RES1000mN1610000E729000,1000,249.5,109.1,33.9,37.9,7.1,82.1,19.1,5884862.9,10397.9,19.1,90,7.9,11.2,9.8,75.1,5.1,0,6.9,0,10,24.7,17,18.7,67,51,41.1,13.1,0
CRS5490RES1000mN1610000E730000,1000,270.5,124.1,31,39.3,6.1,94,25.3,5909406.4,11416.2,10,114.1,1.8,12,16,89.1,5.2,0,2.9,3.8,11.1,21.7,17.1,30.9,53,55,57.9,17.1,0
CRS5490RES1000mN1610000E731000,1000,64,29,10.1,9.9,1.1,23,5,1772248.6,3363.1,1.9,27.1,0,3.7,8.1,14.1,3.1,0,1.1,1,2.9,3.9,8.1,4,16,7.9,11,8.1,0
CRS5490RES1000mN1611000E718000,1000,601,251,59,74.1,15,127.1,67,14914094.4,18993,131,120,0,1,40,209,1,44,25.5,14.5,40.5,58.2,43.5,97.9,145,93,65,16.9,1
CRS5490RES1000mN1611000E719000,1000,733,323.9,94,118,28,169,61.1,15018298.6,24755.1,137,186.9,2,14.8,81.1,226,0,78,19.8,19,39,60.1,42.1,81.9,143,122,159,47.1,0
CRS5490RES1000mN1611000E720000,1000,558.5,241.9,56,85.1,21,178,29.9,14086337.7,22165.8,41.1,200.8,1,7.9,55.1,169,8.9,0,12.4,17.5,36.5,42.3,28.9,67.2,119,91.9,105.9,36.9,0
CRS5490RES1000mN1611000E721000,1000,849,382,94,122.9,21,274,76.9,20160762.4,33779.1,65,317,18,15,134.9,191.1,23,0,17.5,17,42,64,60.5,77,183,141,188,59,0
CRS5490RES1000mN1611000E722000,1000,1028.5,432.8,137.1,150.7,37,170.2,136.1,19280331,32593.1,147,285.8,14.1,50,79.8,266.7,22.2,99,37.2,21.5,73.4,101,85.1,131.1,217.3,162.8,117,73.1,9
CRS5490RES1000mN1611000E723000,1000,98,42.2,9.8,13,3,30.9,11,2305710.8,4195.9,5.2,37,2,0.9,2.1,32,5.2,0,5.2,0.9,6,3.8,3.8,22.9,11.1,23.1,17,4.2,0
CRS5490RES1000mN1611000E724000,1000,34,20.1,3.9,10.8,0,13.1,3.1,632223.8,1866.9,6.9,13.2,0,0,2.1,18,0,0,0,0,0,1.7,2.1,2.2,13.1,6.9,4.8,3.2,0
CRS5490RES1000mN1611000E725000,1000,380,165.7,66.9,58.8,11.1,99.9,29.9,6560328.6,13441.9,25.7,140,13,11,38,78.9,24.8,0,15.1,5,20.8,28,20,55.8,73.1,73.8,65.3,23.1,0
CRS5490RES1000mN1611000E726000,1000,314.5,131.9,62.1,49.1,15,86.2,20.2,5279064.9,10849.6,18.1,113.8,8.1,18.6,22.2,69,14,0,10,4.9,7.9,29.8,22.1,33.1,72,62.9,49.9,21.1,0.8
CRS5490RES1000mN1611000E727000,1000,128.5,47,18.7,17.2,5.9,38.2,7.9,2088919.2,3964.9,3.7,43.3,1.9,5.1,16.2,21.1,2.7,0,2.9,4,9.6,12.1,1.9,11,40.9,15,23.2,7.9,0
CRS5490RES1000mN1611000E728000,1000,217.5,96,38.1,39.2,9,62.1,10,3789032.5,7179.2,7.1,88.9,5.9,13.1,12.1,56.1,8.8,0,1.7,2,10.8,15.6,9.1,17.6,63.2,40.2,39,18.3,0
CRS5490RES1000mN1611000E729000,1000,345.5,136.8,56.2,42.8,12,110.2,17.9,6197432.7,11472.8,12.1,124.7,1,6.5,20,105.1,4.2,0,9,8.2,18,30.1,16.8,49.9,73,70.8,56.7,13,0
CRS5490RES1000mN1611000E730000,1000,233,114.9,36.6,48.8,5,85,19.8,4870695.3,11385,16,98.9,1,10.1,29.2,71.8,2.8,0,8.9,3.8,5.9,16,12.1,23.8,57,29.3,56,20.2,0
CRS5490RES1000mN1611000E731000,1000,594.5,277.1,107,100.9,10.9,183.1,63.1,10842611.6,25000.1,68,209.1,0,5.9,97.9,161.1,12.2,0,21.6,11,24.1,47,35,74.8,129.9,76.9,133,41.2,0
CRS5490RES1000mN1612000E718000,1000,2397.5,1200,286,515,50,358,322,50945117.3,90625,935,265,1,11,272,913,3,550,80.4,41,134,235.1,135,361,465,390,446,106,4
CRS5490RES1000mN1612000E719000,1000,1391.5,642.8,119.9,245,33,308.2,177.9,33830579.1,49442,373.9,268.9,0,13.9,55.9,571,2,156,78,26,100,143,88.5,233.9,319.1,219.2,135.9,45.9,2
CRS5490RES1000mN1612000E720000,1000,662,272.1,56.2,73.9,19,182.1,79.1,15924551.9,24021.1,69.1,203,1,11.9,89.1,167.1,3,35,18,9.8,47.1,79.3,45.7,80.1,152.2,121.8,87.1,20.9,0
CRS5490RES1000mN1612000E721000,1000,183,82.1,28.1,29,5,61.9,13.1,4226145.3,7556.9,17.1,65,0,4,8.1,70,0,0,5.8,4,6.9,16,10.9,23.1,42,40.1,26.1,8.1,0
CRS5490RES1000mN1612000E722000,1000,237.5,103.8,24.1,34.1,6,76,14.9,5018797.5,9632,10.7,93.1,4.8,5,35.1,51,7.9,0,6,5.7,5.9,11.1,21.8,24.1,49.9,39.9,57.2,15.9,0
CRS5490RES1000mN1612000E723000,1000,121,52,19.9,20,6,38.9,11.9,2237973.7,4474.9,2.9,49.1,4.9,4.1,14,25,4,0,2.9,0.9,5.9,13,4.1,15,34,15,18.2,12,0
CRS5490RES1000mN1612000E724000,1000,213.5,92,38,29.9,6,65,14.8,3692094.3,7800.1,12.9,79.1,4.1,9.9,21,53.8,3.2,0,3.2,7,10.1,14.8,17.7,25,48,41.7,30,16,0
CRS5490RES1000mN1612000E725000,1000,459,200.2,69.9,70.1,14.1,139,39.2,8199250.9,16683.6,43.3,156.9,5,21.1,45.1,109.1,19.9,0,4,9,18.9,42.1,22,54.8,88.1,102.9,86,30.2,1
CRS5490RES1000mN1612000E726000,1000,157,56.1,24,15,9,38,10.9,2805901,5013.9,4.9,51.2,1.8,8.3,16.9,24.8,4.3,0,4.1,5,6.8,10.2,7.8,27.9,25.1,36.2,23,10.9,0
CRS5490RES1000mN1612000E727000,1000,85,36.9,10.1,11,0.9,27.1,8.1,1993065.3,3365.1,10,26.9,0,6.9,10.1,17.9,2,0,1.9,1.9,4,7,2.9,12.1,16.1,11.1,22,6,0
CRS5490RES1000mN1612000E728000,1000,111.5,50.9,19.9,22.1,4.1,38.9,6.8,1887963.4,4323.9,7.9,43,0,6,6.9,34,4,0,3.8,1,4.5,10.1,2.1,14.2,20.9,27.1,20.8,7,0
CRS5490RES1000mN1612000E729000,1000,204,84.1,28,30,7.2,60.9,10.1,4161731.3,7814.1,24.2,59.9,0,1,12.1,63.9,7.1,0,9,0.5,14.1,21.5,6,30.8,44.9,53.1,19.1,5,0
CRS5490RES1000mN1612000E730000,1000,73,29,4.1,11.3,2.9,23,4.1,1813667.1,2812.9,4.1,24.9,0,0,2.9,26.1,0,0,3,2,5,5.1,4,12.1,16.1,9.9,9.9,5.9,0
CRS5490RES1000mN1612000E731000,1000,109,46.2,17,17.1,6,32,10.1,2532321,4207,2.1,44.1,0,0,30.1,16.1,0,0,5,3.1,5,8.9,8.1,8.1,27.8,17.1,19.9,5,1
CRS5490RES1000mN1613000E718000,1000,426.5,194.7,17,77,7.1,128,26.1,12128836,16063,83,111.7,0,2,25.9,166.8,0,0,15.8,9,22.5,39.1,24.1,71.1,99.9,69.1,67,6.9,2
CRS5490RES1000mN1613000E719000,1000,504,228,46.1,86.2,17.2,166.9,39.2,12614890,18970,56,172,1,22,37,166,2,0,21,9.3,20.9,43.6,20.2,72.8,103.3,95.1,81.8,36,0
CRS5490RES1000mN1613000E720000,1000,982,412.9,99.9,142,33,306.9,57.9,23296588.7,34465,84.9,328,36,21,61.9,289,5,0,29,10.9,54.9,87.5,60.5,111,203,215,155.2,55,0
CRS5490RES1000mN1613000E721000,1000,660,299.1,79.1,109.3,17.9,211.2,46.1,15187358.7,23952,44.1,255,1,15.9,111,169.2,2,0,13.2,6.5,28.4,61.4,31.4,50.1,155.9,136.1,118.1,57.9,1
CRS5490RES1000mN1613000E722000,1000,234,97.1,40,30.9,6.1,44.1,30.1,3855399.5,7886.1,38.1,59,1,2,17.9,65.2,11,0,12.5,9.1,11.1,28.9,14.3,36,52.9,35.1,21.1,13,0
CRS5490RES1000mN1613000E723000,1000,255.5,111.9,42,39.1,4.9,90.1,17.1,5147959.4,10222,9.9,102,0,14.9,27.9,68.1,1,0,0.8,2,9.4,16,12.1,28,49.1,59.1,59.8,19.2,0
CRS5490RES1000mN1613000E724000,1000,383.5,172.1,66.1,72.8,11.2,120,24.2,6962597.6,14831.1,58.2,113.9,1,24.1,32.8,101.2,13,0,8,12.3,20.8,30.9,19.5,67.9,73.9,74.1,51,24.1,1
CRS5490RES1000mN1613000E725000,1000,718,321,126,119,17,224,50.9,13710599,27347,58,263,10,49,76,161,25,0,21.9,11.9,16.9,63.6,46,72,161,135.6,144.1,45,0
CRS5490RES1000mN1613000E726000,1000,93,49.8,27.2,24.9,3.2,36.1,7.2,1533799.7,3598.1,2,47.8,2.1,9.2,16.8,18.7,3,0,1,1,3.2,4.7,4.2,6,24.8,22.2,16.7,9.2,0
CRS5490RES1000mN1613000E727000,1000,119,51,28,23.1,4.9,42.2,7.1,1963051.7,4217,4,47,0,2.8,9.9,34.2,4.1,0,6.8,4.8,9,9.1,3.9,19,23.8,22.2,11.1,9.3,0
CRS5490RES1000mN1613000E728000,1000,94.5,32,5.8,5.8,6.9,20,3,2823354,3164,4.9,27.1,0,2,3.8,26.2,0,0,7.9,2.9,8.3,2,6.4,24.8,15.1,11,14,2.1,0
CRS5490RES1000mN1613000E729000,1000,40,16,4,3,1,10.2,1.8,1156421.6,1639,2,14,0,1,4,11,0,0,1.8,0,2,2.9,5.8,5,10.2,6,5.1,1.2,0
CRS5490RES1000mN1613000E730000,1000,212,76.9,8.1,11.9,11,50.1,6,7698574.2,10018,0,76.9,0,1.9,17,57,1,0,1.1,4.1,15.9,21.9,22.9,14,53.8,38,30,9.1,1.2
CRS5490RES1000mN1613000E731000,1000,416,158.9,10,42.9,14.2,104.1,13.1,15541584.3,19602.1,6,152.9,0,1.9,51.1,101.9,4,0,21.1,6.9,44.3,38.1,21.9,57.1,95.9,60.2,53.3,17.2,0
CRS5490RES1000mN1614000E705000,1000,76,35,12,13,2,16,5,1259219,2338,13,22,0,9,18,8,0,0,0,0,2,8,2,4,19,7,21,13,0
CRS5490RES1000mN1614000E706000,1000,63,27.9,16,10.9,2,6.1,8.9,851665.6,1542,20,7.9,0,3,3,20.9,1,17,1.1,0,5,6,3.1,6.9,18.1,8.9,6.9,7,0
CRS5490RES1000mN1614000E709000,1000,1434.5,643,323,256,60,316,155,21608474.8,42881,226,417,0,71,247,325,0,14,37.5,31.5,79.5,144,68,167.9,312,202,253.1,139,0
CRS5490RES1000mN1614000E716000,1000,48.5,16,0,2,3,3,0,1723153.1,1781,2,14,0,14,0,2,0,0,0.9,2,4,6,4.5,4.9,16.1,8,2.1,0,0
CRS5490RES1000mN1614000E717000,1000,188.5,87.9,23,29,3,56,15,4363690.3,7673.1,13,74.9,1,5,24.9,57,0,0,3,5,3,12,10.5,20.9,32,55,36.1,11,0
CRS5490RES1000mN1614000E720000,1000,325,136.1,38,43.1,10.1,104.3,28.9,7287091.6,11840.1,21.1,115,8.9,0,24,101.2,2,0,8.8,6.2,15.9,27,20,47.1,57.1,67,61.9,14,0
CRS5490RES1000mN1614000E721000,1000,398.5,167,51,59.1,14,119,33,8807558.5,14415,36.1,130.9,0,9.1,27.9,128,2,0,15.9,10.9,21,41.6,25,58,84,65,58,19.1,0
CRS5490RES1000mN1614000E722000,1000,120,53.2,17.1,23.2,6.8,34,9,2582924.4,4709,4.8,48.4,0.9,12.1,11,28.1,1.1,0,3,4,3,8,12.3,9,24.8,24.8,21.3,8.9,0.9
CRS5490RES1000mN1614000E723000,1000,213.5,101.1,33,42,4.8,81,16.9,4336872.9,9106,6,95.1,0,11.2,23.8,63,3.1,0,6.6,1,13.9,14,13.9,20,54.1,39,30.1,20.9,0
CRS5490RES1000mN1614000E724000,1000,340.5,145.8,38.1,55.1,16.1,100,25.1,7256425.2,12894.9,33.9,111.9,0.9,9.1,37.8,97,1,0,11.3,10.9,16.4,31.2,14.8,55.1,66.3,58.6,54.9,21,0
CRS5490RES1000mN1614000E725000,1000,178.5,87.2,25.9,33.8,1.9,50.8,22.1,4035228.2,7508.8,14.4,72.8,6.3,12.1,9.1,55.8,3.9,0,4.7,3.9,12.6,12.4,7.2,27.8,48,33.8,21.1,7,0
CRS5490RES1000mN1614000E726000,1000,266.5,120.1,36.2,40.2,4.8,81.9,25.1,5058614,10433,23.1,97,3.1,22,40.2,48.7,6.1,0,7.1,3.3,13.9,18,13.1,30.9,66.1,45.1,41,28,0
CRS5490RES1000mN1614000E727000,1000,234,115.8,53.7,50,1.8,88,18,4014602.6,9224.9,26.8,89,1,15,16.9,74.9,8,0,5.9,3.9,6.9,11.9,13.1,32.8,51,57.3,33.2,18,0
CRS5490RES1000mN1614000E728000,1000,148,63.9,19.1,21.2,5,44.8,15,3506178,6344.9,18.1,45.8,0.8,8,22.1,33,0,0,6.1,4,7.1,14.2,6.1,17,35.7,26.1,23.7,8,0
CRS5490RES1000mN1614000E729000,1000,200,82.9,6.9,24,6.9,66,8.9,5404375.7,8890.9,14.9,68,1.2,5,39.9,32.8,4,0,9.7,4,8.1,10.4,11.4,23.2,37.3,37.9,47.1,10.9,0
CRS5490RES1000mN1615000E704000,1000,29,11,0,2,1,8,1,1259980.2,2064,6,5,0,1.9,2.1,7,0,0,0,0,1,2.9,2,2,3.1,8,6,4,0
CRS5490RES1000mN1615000E705000,1000,2425,1188,305.1,513,59,429,261,55497651.2,89050,803.9,384.1,9,187.1,564,426,1.9,426,72.5,39,102,234.4,172,309.1,464.9,387.9,455.1,186.1,2
CRS5490RES1000mN1615000E706000,1000,2030.5,1040,264.9,486,47,485.9,214.9,48654478,78623,529.1,510.9,80,178,375,403,4,38,49,27.5,95,161.4,121.5,242.9,426.1,318.1,372.1,216.9,0
CRS5490RES1000mN1615000E707000,1000,2902,1487.9,603.1,769.1,81,274.1,340,52628249.1,89528,1110.9,377,99,153,334,880.9,21,291,122,72.5,201.9,284,164.5,467,616.9,453,382.1,129.1,9
CRS5490RES1000mN1615000E708000,1000,2521.5,1279.9,529,680,76.9,203.1,290,41902986.4,87020,1020,259.9,74,71.9,462,661,11,558.1,84.9,58.9,144.1,247.9,140.5,359,469.1,423.9,440.1,151.1,2
CRS5490RES1000mN1615000E720000,1000,95,43.9,14,14.9,2.9,32,11.9,2046034,3350.9,9,34.9,0,1,8,34.9,0,0,4.1,0,6,7.1,7.1,6.2,24.9,17.9,18.9,2.8,0
CRS5490RES1000mN1615000E721000,1000,707.5,298.1,90,100.9,27,224.1,48.2,14893344.6,25541.1,33,265.1,1,47.9,84.3,152,12.9,0,9.9,7.5,26.3,69.1,43,71.9,173,131,120.9,54.9,0
CRS5490RES1000mN1615000E722000,1000,261.5,112.2,33,38.1,9.1,73.1,13.8,5784149.1,9828.2,29,83.2,1,16.2,29.9,61.1,4,0,7.8,5.1,13.5,18,10.1,47.1,42.8,63.3,32.8,20,1
CRS5490RES1000mN1615000E723000,1000,146,67.9,20.1,25,2.9,41.2,16,3363440.8,5529.2,20.1,47.8,0,1.9,19.1,30.9,16,0,6,2.9,5,8,9.1,18.9,38.1,34,13.8,10.2,0
CRS5490RES1000mN1615000E724000,1000,106,51,11,14.9,0,39,14,2250051.2,4308.9,10,41,0,2,13,29,7,0,3.9,1,3,7,9,12.1,22,26,13,9,0
CRS5490RES1000mN1615000E725000,1000,29,13.9,4,5,0,8,2,623385.8,1110.9,0.9,13,0.9,4.1,0.9,5,3,0,0,0,0.9,0,0,2,7.9,7,3,8.2,0
CRS5490RES1000mN1615000E726000,1000,611.5,271.9,82,106,21.1,180,43.9,12607950.7,23101,41,230.9,5,45.1,76.9,129.1,15.8,0,22,5,30.9,45,32.5,85,101,119,106,65.1,0
CRS5490RES1000mN1615000E727000,1000,106,51.1,14,16.9,1.9,36.7,8.3,2633740.6,5096.3,16,35.1,0,3.2,13.1,32.8,2,0,2.9,0,2.9,3.2,7.8,12.8,16.3,24.8,28.1,7.2,0
CRS5490RES1000mN1615000E728000,1000,463.5,193.8,37.2,55,14,140.2,35.8,12100157.9,20503,34.9,158.9,10,23.8,55.9,96,8.1,0,17,12.9,19.9,45.3,35.1,58.1,86,75,84.9,29.3,0
CRS5490RES1000mN1615000E729000,1000,251,101,14,29,9.9,74,9.9,8278326.9,12007.1,5.9,95.1,4.2,11.9,17,64.9,3,0,10,6,14.4,21,21.4,43.1,53.1,40,26,16,0
CRS5490RES1000mN1616000E704000,1000,717,349,68,166,15,145,50,18932705.9,26441,199,150,5,29,119,196,0,3,22.5,11.5,37,62,54.9,113,161,93,105.1,57,0
CRS5490RES1000mN1616000E705000,1000,3531,1705,342,722,77,570,388,84827766.5,132953,1224,481,119,139,710,733,4,438,105,63,171.4,318.5,243,528,737,559,568.1,238,0
CRS5490RES1000mN1616000E706000,1000,2484.5,1211,137,520,58,572,227,73153412,99955,726.9,484.1,35,299,275,596,6,78,76,53,112.5,221.5,172.5,328,508,376,433,203,1
CRS5490RES1000mN1616000E707000,1000,4085.5,2122,954,1086,103,574,494,73158953.6,127699,1312,810,111,512,360,1120,19,290,155,99,232.5,347.9,217,584.1,783,731,641,294,1
CRS5490RES1000mN1616000E708000,1000,2273.5,1079,402.1,479,76.1,424,210,42279721.7,70971,374,705,74,366,247,380,12,0,64.4,30.5,88.5,201,110,284,430,435,397,231.1,2
