idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS2975RES1000mN7644000E344000,1000,2511.5,877,279,192,120,498.1,161,51909686.3,74034,153,724,5,37,175,657,3,127,140,80,187.5,285.5,196.5,533.9,520.9,276,230.2,46,15
CRS2975RES1000mN7644000E345000,1000,1449,538,158.2,118.2,48,298.9,94.9,30957482.7,46534,113,425,4,25,113,393,3,77,79.9,43.5,95.5,152.5,122.4,264,314,201.9,148.1,27.2,0
CRS2975RES1000mN7644000E346000,1000,1172,432,100,100,42,272,61,28816067.4,42818,66,366,4,22,89.9,315.1,1,0,50.5,31.5,72.6,112.1,96.4,213.9,247,180,132,35,1
CRS2975RES1000mN7644000E347000,1000,283,104.1,16.9,14,10,73,21.1,7805160.8,12367,5,99.1,1,7.9,29.1,66.1,0,0,8.1,8.9,14.5,29.1,29.5,43.9,52,48,36,13,0
CRS2975RES1000mN7644000E348000,1000,90,31.1,15.1,6.1,4.9,19,6.1,1660611.5,2985.1,0,31.1,0,4.7,8.4,18,0,0,1,1.8,6.1,13.7,9,14.3,27,9,6.1,2,0
CRS2975RES1000mN7644000E349000,1000,73,24.9,12.8,5.2,2.1,19,2.1,1128045,2004.3,0,24.9,0,7.2,3,14.7,0,0,4.2,2.1,5.7,7.2,0.6,15.7,14.1,14.1,7.2,2.1,0
CRS2975RES1000mN7645000E334000,1000,3933,1327,743,302,204,347,457,58495620.1,101445,866,461,12,83,244,977,11,277,262,175,440.5,537,289.4,722,658,338,329,109.1,73
CRS2975RES1000mN7645000E338000,1000,1224.5,403,181,84.9,67,268.1,80,19780657.8,31745.1,20,383,0,0.9,40.9,352,9.2,0,86.4,39.5,97,158.9,111.6,229,282,135,66,16.1,3
CRS2975RES1000mN7645000E339000,1000,370,121,56.9,24.9,22,57,23,6217720.9,9173.1,3,118,0,1,18,100.9,1.1,21,18,18,35.5,46.3,35.8,74.1,80.1,31.1,27.1,4,0
CRS2975RES1000mN7645000E340000,1000,2152,759,319,162,106,459.9,166,36392354.7,55284,72,687,1,51.9,238,465.1,3,0,112.5,64,137.9,233,168.6,407,469,284,217.1,56.9,2
CRS2975RES1000mN7645000E342000,1000,1916.5,704,215,160,72,438,110,42170034.6,59568,50,654,6,58,135,503,2,0,105,55.5,126.5,181,157.5,360,418,274,182,55,2
CRS2975RES1000mN7645000E343000,1000,181,52.1,22.1,10,10.9,35,12.9,2771923.3,4666.1,2.1,50,0,0,2.1,50,0,0,13.2,4.9,12.9,27,19.9,32.9,39.1,10,11,3.1,7
CRS2975RES1000mN7645000E344000,1000,504.5,195.1,91.1,52,20,112.9,41,9575825,14593,37.1,158,1,12.1,37.9,143.1,1,20,22.5,15.5,32,60.7,37.9,89.9,118,67,49,12,0
CRS2975RES1000mN7645000E345000,1000,3049.5,1207,388,328,107,653,222,65045477.7,103389,192,1015,4,247,436,514,6,132,115,70,181.5,331.5,223,478.5,625,429,449,144,3
CRS2975RES1000mN7645000E346000,1000,2789.5,1235,439.9,501.9,92,336,246.9,52859553.2,94915,706.9,528.1,9.1,120.9,288,807,10,116,154.9,76.5,226,280,217,465,514.1,327,358,160,11
CRS2975RES1000mN7645000E347000,1000,1311.5,490.1,187.9,119.9,55.9,241.9,101.1,24227719.7,42070.9,71,419.1,0.8,35,143,308.1,3.2,91,58.8,40,84.9,150.6,106.9,234,262.1,192.2,140.9,39.1,2
CRS2975RES1000mN7645000E348000,1000,259,87.1,37,15.1,11.9,61,13,4525547.7,7565.9,3,84.1,0,7,39.1,41,0,4,12.9,3.4,19,31.5,14.1,42.1,61,45.1,21.9,8,0
CRS2975RES1000mN7645000E349000,1000,63,21.1,6.2,2.8,2.8,14.9,0,1126230.4,1773,0,21.1,0,2.8,6.2,12.1,0,0,5,0.8,1.1,7.7,2.2,10.9,18.1,8,8,1.2,0
CRS2975RES1000mN7646000E330000,1000,249.5,90,47,16,8,3,49,3358051.8,5604,88,2,0,0,0,90,0,0,23,16,38,40.5,16,52,43,17,3,0,1
CRS2975RES1000mN7646000E331000,1000,197.5,69.9,26,16,8,49.9,14.1,3874800.4,6496,1,68.9,0,2.9,2,59.9,5.1,0,8,2,19.4,27.9,19,23,62.1,22.1,8,5,1
CRS2975RES1000mN7646000E334000,1000,2739.5,817,408.1,136.9,184,410,244.1,39804468.6,64332,232.1,584.9,1,0,325,490,1,273,163.7,80.4,249,414.4,253,491.9,470,333,201.1,57,26
CRS2975RES1000mN7646000E335000,1000,3082,1084,489,273,156,647,242,48224011.1,78612,332,752,0,50,422,608,4,186,145.5,66.5,202.5,389.5,227,484,640,447,370,87,23
CRS2975RES1000mN7646000E336000,1000,1649.5,569,173.9,103,75.1,350,127.1,32426889.1,47043.9,9,560,0,0,265,297.1,6.9,89,60.7,36.3,124,175,137.4,274.1,385,230,193,28,6
CRS2975RES1000mN7646000E337000,1000,1858.5,670,217,157.1,76.1,366,121,36218401.3,55221,98,572,3,20,109,522,16,28,87.5,57.5,147.1,239,160.4,348,453,197,143,25,1
CRS2975RES1000mN7646000E338000,1000,2844.5,987,309,186.1,127.1,610,198,55248643.8,84058,44,943,10,65,203.1,701.9,7,0,157.1,89,219.4,340.6,214.5,525,649.9,321,268,57,3
CRS2975RES1000mN7646000E339000,1000,1666,572.9,219,109,82.9,359,106.9,30182459.6,48871,30,542.9,7,61,118,381.9,5,0,99.1,55.5,139.9,185,108.9,314.5,334.1,210,164,54,1
CRS2975RES1000mN7646000E340000,1000,189.5,67,22,16.9,6.1,49,7.9,4839557.2,6369,1,66,0,4,14,49,0,0,7,4.5,12.1,20.2,15.7,32.9,45.8,33.1,14,4.2,0
CRS2975RES1000mN7646000E341000,1000,914.5,326.9,104.1,73,41.2,198.2,50.3,19028062.3,26975,26,300.9,5,24.1,68.6,228.2,1,0,56.3,24,72.1,82.1,70.7,186,164.3,132,97.1,29.9,0
CRS2975RES1000mN7646000E342000,1000,480.5,156.1,57.1,21.9,18,99,28,10071466.5,13361.9,6.1,150,0,3.7,22.2,128.2,2,0,33.5,12.9,47.4,59.6,25.1,96.1,115,53,33.9,4,0
CRS2975RES1000mN7646000E343000,1000,1340.5,464.9,131,81,56.2,285,77.1,28934350.3,41955.9,24,440.9,0,7.9,31.9,424.1,1,0,74,58.2,127.4,120.5,105.8,314.8,309,134.9,86,9.9,0
CRS2975RES1000mN7646000E344000,1000,3718,1473,754,509,165.9,533,358,59359426.4,102369,714,759,1,46,124,1264,38,683,226.5,124.5,311.5,431.5,349.1,689,730.8,472,308,73.1,2
CRS2975RES1000mN7646000E345000,1000,2908.5,1283,509,481,96,434,303,54588206.6,95384,661,622,4,90,336,842,11,157,160.5,83.4,220.5,301,242.1,512.1,550,339.9,367.1,130.9,1
CRS2975RES1000mN7646000E347000,1000,1038,462.9,138.1,174,33,234,70.1,21252366.4,37011.1,141,321.9,3,48.9,106.1,302.9,2,0,41.5,25.5,70.5,87.5,79,185,209,142,146,52,0
CRS2975RES1000mN7646000E348000,1000,1140.5,403.9,167,87,51,223,73,19162288.5,34732,45,358.9,2,22.9,115.9,255.1,8,35,77,42.5,94.5,125.1,76.5,249,205.9,153,86,30,1
CRS2975RES1000mN7646000E349000,1000,730.5,259.9,99,41.1,27,193.1,48.9,13284947.9,22252.9,17,242.9,0,11,55.9,191,2,0,39,23.5,60.1,75,53.9,147.1,152.9,105.1,59.9,14,0
CRS2975RES1000mN7647000E329000,1000,167,70.1,21,17,3,39,14,3502656,5768,8.1,62,1,11,11.1,43,4,0,8.9,2.5,11.4,12.1,9.9,28,28,29,21.1,16.1,0
CRS2975RES1000mN7647000E330000,1000,2052,836.1,341,253,68.9,329.1,216.1,38228862.6,62529,363.1,473,11,83.1,144.9,589.1,8,279,110.5,55,137,234.5,152.1,354.9,457.1,284.9,198,67,1
CRS2975RES1000mN7647000E331000,1000,914,327.9,47.1,65,34.1,175.9,57,24230087.9,30357,40,287.9,1,18,22.9,272,14,1,48,33.5,81.5,103,71,170,238,88,66,15,0
CRS2975RES1000mN7647000E334000,1000,694,227.1,114.1,43.1,43.8,141.9,59.1,10710685.1,16441.9,37.9,189.2,0,0,62.7,158.2,6.2,55,34.3,8.4,37.3,102.6,69.1,123.2,150.2,104.9,55.1,8.9,0
CRS2975RES1000mN7647000E335000,1000,867,289,82,54,41,194.1,46.9,18011717.4,26504.1,7,282,0,8,35,239,7,0,37.5,27.1,53.5,92.6,65.5,162.9,200.8,118.1,77.9,20.1,11
CRS2975RES1000mN7647000E336000,1000,657,246,85,52,26,169.9,55,12845471.6,20079.1,18,228,3,9.9,23,208.1,2,0,29,23.1,52.4,68.6,50.1,124.9,147.9,79,69,13,0
CRS2975RES1000mN7647000E337000,1000,2274,826,392,209,105.9,359.1,201.1,36507391.1,59506,339,487,6,59,126,622,13,194,168.5,81.6,167,287,192,414,459,268,170.9,64,2
CRS2975RES1000mN7647000E338000,1000,3026.5,1132.9,431,258,117,558,262.9,55322884.3,92282,304,828.9,31.9,146,229,712,14,112,188,111.5,232.5,348.9,218.5,609,568.1,323,304.9,121.1,1
CRS2975RES1000mN7647000E339000,1000,1317,456.8,154.1,98.1,63.1,315.9,69.1,25016949.6,38552.1,24,432.8,10,58.1,95.8,285,7.9,0,67.6,36.7,117.8,149.5,99.6,251.7,265.1,175.9,105.2,45.9,2
CRS2975RES1000mN7647000E340000,1000,205.5,77.2,33.1,20.2,7.9,58.9,9.9,3826549.7,7046.1,0,77.2,1,4.1,14.8,56.3,1,0,2,7,15.4,27.9,8.2,29,53.9,30.2,21,10.9,0
CRS2975RES1000mN7647000E341000,1000,68,21,14,2.1,2.1,16,3,805242.4,1348.9,3,18,0,2.1,8.9,10,0,0,2,0,6.1,6.9,7,6.1,20,10,7.9,2,0
CRS2975RES1000mN7647000E342000,1000,121.5,43.2,18,9.8,5.9,22,4.8,2224074.5,3390.1,0,43.2,0,1.2,6.1,35.9,0,0,5.6,3.5,7.3,9,7.1,33.1,23,16.9,12.9,3.1,0
CRS2975RES1000mN7647000E343000,1000,963,339.9,107.1,80.1,45,203,61.1,19119691.3,29235,36.9,303,0,7,76.1,253.9,2.9,25,48,27.4,74.9,101.5,79.3,214.1,207,124,69.9,16.9,0
CRS2975RES1000mN7647000E345000,1000,2479.5,1058,327,341,82,438,209,51501950.7,85658,348,710,7,84.9,385.1,563,18,26,123,65.4,182,223.1,218,479,458,288,322,121,0
CRS2975RES1000mN7647000E347000,1000,1778,703,214.1,187,54.9,389,132.9,38410827.3,62429.9,82.2,620.8,0,100,238.9,357.1,7,4,79.1,42.1,121,166.4,137.4,309,381,217,232,85,8
CRS2975RES1000mN7647000E348000,1000,39,11.1,3.1,1.1,3.1,7.9,0,659502.5,1021.1,1.1,10,0,2.1,3.1,5,0.9,0,5,0.9,2.1,0.9,3.9,9.2,3.9,6.1,7,0,0
CRS2975RES1000mN7647000E349000,1000,83,26.1,8,1,4,23.9,6,1507991.7,2119.1,0,26.1,0,0,2,24.1,0,0,3,2,3.9,7,11.1,17,18,15,6,0,0
CRS2975RES1000mN7648000E336000,1000,581,216.9,98,71.1,31.1,122,34.1,9514042.9,15267,2,214.9,2,14.9,28.1,166.9,5,49,26,20.1,35.4,62.4,34,91,126,75.9,81,29.2,0
CRS2975RES1000mN7648000E337000,1000,2299,870,290,205,79,465,187,46472763.3,73030,97,773,13,84.9,166.1,597,9,31,125.5,81,170.9,247,182,414.5,480,265,246,85.1,2
CRS2975RES1000mN7648000E342000,1000,370.5,122.1,45.9,21,17.1,79,27.9,7205714.2,11078.1,10,112.1,0,5,17,100.1,0,0,18.4,10.6,30.5,58,29.1,74,76,43,25,5.9,0
CRS2975RES1000mN7648000E343000,1000,1071,397,131,111,47.1,248.9,67.1,21077920,32888.9,35.9,361.1,2,33,67,293,2,0,56,34.5,93,120.4,59.1,208,220.9,146.1,109,22,2
CRS2975RES1000mN7648000E344000,1000,2025,789,246,220.1,80.1,457.9,117,44661421.5,67990,124.1,664.9,12,52,248.9,468,8.1,0,88,47,111,211,151.1,363.1,419,307.9,262,64.9,0
CRS2975RES1000mN7648000E345000,1000,1589.5,606,207,153.1,59.1,332,113,32262536.7,50701,65,541,0,45,106,446,9,0,92,46.5,121.5,182.5,124,288,363.9,198,130,35.1,8
CRS2975RES1000mN7648000E347000,1000,2499,885,314,191,109,464,171,47564998.3,74469,106,779,2,41,228,606,8,40,156.4,78,233,266.1,205.5,459,509,311,208,53,20
CRS2975RES1000mN7649000E336000,1000,779.5,266.9,97.9,57.1,40.1,182,46.1,14688602.6,22855.9,9,257.9,1,26.1,42.9,194.9,2,0,31.5,20.2,60.4,99.5,71.1,126.8,182.1,84,79.9,24,0
CRS2975RES1000mN7649000E337000,1000,1336,492,190,110.9,57.9,305,92,24437152.9,40353,31.1,460.9,8,51.9,84.2,339.9,8,0,64.5,30.5,88.4,154.6,103.9,236.9,303.1,182,117.1,55,0
CRS2975RES1000mN7649000E342000,1000,749,289.9,116,76,30.9,150.1,62.9,13411727.7,22424.9,63,226.9,0.8,10.1,63,216,0,49,36.1,23.6,55.9,102,57.4,154,149.1,95.9,60,15,0
CRS2975RES1000mN7649000E343000,1000,798.5,296,132.1,70.1,37.8,155.1,89.9,13354138.2,24844.9,89,207,1,15.9,42.2,236.9,0,69,56.1,30.6,81,95.5,56.6,147.1,141.9,92.8,75.9,14,7
CRS2975RES1000mN7649000E344000,1000,849.5,295.1,129.1,54.1,40.9,166.1,51.8,15038531.7,24290,11,284.1,1,13,72,208.1,1,0,41.4,21.6,80.9,97.7,59.2,160.9,187.9,107,74,18.9,0
CRS2975RES1000mN7649000E345000,1000,1226,439.9,177,98,53.9,262,96,21454844.9,36069.2,38,401.9,0,27.8,103,301.1,8,19,66.1,38.5,98.7,152.5,87.5,236.1,259.9,134,122.8,25.9,4
CRS2975RES1000mN7649000E346000,1000,1727.5,661.9,229.1,161,66,335.1,145.1,33392738.4,59487,156,505.9,11,59,96,491.9,4,51,97.6,63,136,184,128.1,319,340.9,217,186.9,54,1
CRS2975RES1000mN7649000E347000,1000,878.5,339,142.1,78.9,25.2,167.2,77.1,15916348,26849.1,47.9,291.1,2,14.9,77.1,242.1,2.9,40,47,30.5,67.1,102.1,56.7,153.2,193.7,120,84.2,24,0
CRS2975RES1000mN7650000E338000,1000,492,173.1,87.9,40,27,113.2,32,7667320,12967.1,5,168.1,1.9,19,30,118,4.2,0,25.1,10.1,43.3,57.6,37.8,92.9,95.1,58.9,48.1,22.1,1
CRS2975RES1000mN7650000E339000,1000,250,92.1,52.1,24.9,12.9,57,17.9,3438614.6,6781.1,5,87.1,0,2,18,71.1,1,0,15,6,24.1,27,15.9,48,60,29,20,5,0
CRS2975RES1000mN7650000E340000,1000,366,136.8,36.9,32.2,12.2,97,15.1,7816318.5,12558,5,131.8,2,24,20.8,90,0,0,23.5,16.1,20,36.3,26.9,68.2,95.9,38.1,26.9,14.1,0
CRS2975RES1000mN7650000E341000,1000,892,320.9,86.9,66.9,28.3,225.9,52.1,19516103.6,28803,13.1,307.8,11.7,37.9,77.1,193.2,1,0,31.4,29.3,77.3,92.2,67.8,145,213.1,110.8,100.1,24,1
CRS2975RES1000mN7650000E344000,1000,1509.5,554,223.9,122,57,344.1,109,27165146.3,46608,36,518,3,42,87.1,419.9,2,0,99,46,116.6,158,119.1,316,304.9,164.9,147,35,3
CRS2975RES1000mN7650000E345000,1000,1353.5,498,197,120.8,61,325.4,85.8,24356994.7,40518.9,37,461,7,38,121.1,328.9,3,0,58.8,45.5,127.5,139.9,86.6,268,265,167,157.1,38.1,0
CRS2975RES1000mN7650000E346000,1000,1516,512,212,84.9,75.1,298.1,99,25674917.5,41202,27,485,5,20.1,120.9,361.8,4.2,8,76.9,48.6,140.5,189.9,106,295,299.9,183,140.1,33.1,3
CRS2975RES1000mN7650000E347000,1000,960,343,149.9,68.1,45.9,186.9,75.8,16441687.9,28732.2,46,297,2,33.2,102.9,200.9,4,5,51.3,31.1,84.4,103.1,70,172,172,134.1,113,29,0
CRS2975RES1000mN7651000E338000,1000,671.5,229.1,110.3,40,29.9,153,43.9,9744155.9,17186.1,6,223.1,2,7,21.1,197.9,1.1,0,37.8,18.9,65.1,76.7,62.9,130,151,68.1,36.9,22,2.1
CRS2975RES1000mN7651000E339000,1000,80,26.1,13.1,3,5,21,5,1110025.4,1823,0,26.1,0,0,3,22.2,0.9,0,1,5,6,8,7,18,18.9,11,5.1,0,0
CRS2975RES1000mN7651000E340000,1000,189.5,70.1,25.1,16.1,9,50.1,14.1,3411870,5464.1,1,69.1,2,3.7,13,49.2,2.2,0,9.1,6.3,11,19.1,9,39,43.9,21.9,23.1,7.1,0
CRS2975RES1000mN7651000E341000,1000,751,280,96.1,61.9,30.1,175,54.1,14817269.4,23181.8,34,246,2,23,47.9,173.2,33.9,0,49,18.5,59.8,92.9,52.5,153.2,165.2,76.8,62,19.1,2
CRS2975RES1000mN7651000E344000,1000,846,297,125.9,59,39.9,197,54.1,14561422.7,24312,10,287,0,8,74.9,211.1,3,1,55.5,25.5,58.9,85,68.1,173,161,134.9,60,23.1,1
CRS2975RES1000mN7651000E345000,1000,670,260,126,65.1,29,171,42,11319802.7,21216,3,257,0,13,43.9,201,2.1,0,33.1,16.8,53,67,42.1,121.9,135.8,105.2,74.1,21,0
CRS2975RES1000mN7651000E346000,1000,1000.5,356.2,175.6,73.9,42.1,191.9,75.9,15587177,27868,13.2,343,0,15,50.3,288.9,2,61,54.6,26.2,79.9,114.4,85.5,206.1,223,98.9,92.8,19.1,0
CRS2975RES1000mN7651000E347000,1000,366.5,135.2,69.2,19.3,13,94.1,30.1,5895656.9,11846.1,2,133.2,1,10.9,27.3,96,0,0,17.4,9.8,20.8,38.3,35.8,66.4,77.7,48.9,38.2,13.2,0
CRS2975RES1000mN7652000E348000,1000,271,97,49.1,23.8,12,63.1,18.1,4173897.5,8070.2,1.7,95.3,1,8.9,27.1,60,0,0,14.9,7,28.1,25.1,18.1,49.2,53,42.8,23.8,9,0
CRS2975RES1000mN7652000E349000,1000,898,331.8,149.9,82.9,36,164.9,82,14786066.8,27064,52,279.8,6.9,24,36.8,264.1,0,64,46.8,37,68.8,115.5,66,173.9,181.7,106.8,75.2,26.3,0
CRS2975RES1000mN7652000E350000,1000,1514,542,260,121,72,321.1,117.9,23685698.5,44927,50,492,3,50.1,32.9,454,2,78,91.6,49.1,129.2,165.9,135.4,304,284,220.9,102.9,28.1,2.9
CRS2975RES1000mN7652000E351000,1000,154.5,55,29.1,11,6.9,24.9,19,2381168.2,5200.9,19,36,0,4,9.1,41.9,0,17,9.1,6.1,10,17.5,18.9,25,33.1,22.8,9,3,0
CRS2975RES1000mN7653000E348000,1000,319,112.1,63,23,14.9,57.2,20.7,4671416.1,9203.1,11.1,101,4.4,5.8,23.1,78.8,0,0,17.1,8.9,31.9,34.1,28,63.1,71.8,28.2,29.8,6.1,0
CRS2975RES1000mN7653000E349000,1000,1189,424,193.2,102,57.1,224.2,99,18743258.4,36387.1,65,359,4.9,28,65.1,322,4,60,73.9,38.5,95.5,156.6,100.5,222.1,218.1,132.9,106.9,35,9
CRS2975RES1000mN7653000E350000,1000,209,79.9,38.1,23.1,10.1,47,13.1,3132327.7,6588,3,76.9,0,0.8,11.1,64.8,3.2,2,8,3.1,16.8,17.2,21.9,32.1,58,29.2,17.8,4.9,0
CRS2975RES1000mN7653000E351000,1000,60,25,8,11,1,16,0,1162746.4,2258,0,25,0,3,7,14,1,0,3,0,6,6,2.2,10.8,12,8,11,1,0
CRS2975RES1000mN7654000E350000,1000,41,21,12.9,12.9,1,11.9,0,514872.1,1532.2,0,21,0,1.1,3,15.8,1.1,0,1.1,0,3,3,4.8,8.7,8.1,4.1,8.2,0,0
CRS2975RES1000mN7654000E351000,1000,230,89.9,34.9,29.1,12,53.1,18,4364434.3,7992.9,7,82.9,2,13,15.9,56.8,2.2,0,8,5,15.5,28.5,19,42.1,47.1,38.9,19.9,6,0
CRS2975RES1000mN7655000E351000,1000,24,12,5,6,1,5,1,527834.6,1169,0,12,0,4,1,6,1,0,0,1,2,0,5,4,6,1,3,2,0
CRS2975RES1000mN7660000E340000,1000,420,145.9,76.1,36,27.1,101,19.9,6338317.4,11210.8,5.9,140,0,19.9,51.1,73.9,1,0,19,15,29.7,41.5,40.1,69,93.9,58.8,41.9,11.1,0
CRS2975RES1000mN7660000E341000,1000,31,11,5.1,2,1.1,7,3.1,496539.7,667.9,0,11,0,3.1,0.8,5.9,1.2,0,0,0,1.1,3.9,3.1,5.9,8,3.9,3.9,1.2,0
CRS2975RES1000mN7660000E377000,1000,742.5,276.1,154,79,41.1,111,73.1,10587494,20450,50,226.1,0,19.2,76.9,161.1,18.9,15,66,37,59.9,86.4,55,137,119.1,83,76.9,15.1,7.1
CRS2975RES1000mN7660000E378000,1000,304,94,51.1,22,24.1,69,11,4300989.5,7236,0,94,0,1,35.1,54.9,3,0,10,8.9,22,57.1,31.1,42.1,78,28.9,23,2.9,0
CRS2975RES1000mN7661000E340000,1000,594.5,231,108.1,61,23.9,163,55.1,9486593.1,18395.1,7,224,0,42,64.2,122.8,2,0,25.5,12,44.1,54,34.9,102.8,143,91.1,65,22.1,0
CRS2975RES1000mN7661000E341000,1000,1164.5,433.9,209.9,126.9,56.1,278,75.1,18862703.6,35809.9,21.9,412,10,60,121,234.9,8,23,62.4,27,94.5,129,83.6,210,249,141.9,119,47.1,1
CRS2975RES1000mN7661000E376000,1000,231.5,79.1,44,15,12.1,55,15.1,3405433.5,6555,1,78.1,0,2.9,15.1,57,4.1,1,12.9,7,14.6,35.3,15.3,41.1,51.1,28,22.1,4.1,0
CRS2975RES1000mN7661000E377000,1000,129,43.8,17,9.1,4,37,4,2599486.3,4122.1,0,43.8,0,8.9,10,22,2.9,0,11,0.9,10,14,9.1,20,28.3,14.8,15,5.9,0
CRS2975RES1000mN7662000E340000,1000,276,109,63,27,10,57.9,30.9,3830201.6,7305.9,6,103,5,22,11,71,0,23,23.5,8,20.5,24,27,45.9,64,30.1,24,9,0
CRS2975RES1000mN7662000E341000,1000,615.5,284.2,120,114.1,10.9,168,50,11387925,23930,33.9,250.3,16.1,87.8,78.2,101.1,1,0,21.8,16,37.9,55.5,38,82.1,134,97,98.1,33.1,2
CRS2975RES1000mN7662000E342000,1000,302,128.1,67.9,41,7.9,93.9,29.1,4427032.5,9739.2,1.9,126.2,0,16.2,24.9,85.1,1.9,0,2,9.8,17.1,33,30.2,46.1,86.9,38.1,22.9,15.9,0
CRS2975RES1000mN7662000E343000,1000,85,35,26.5,11.1,4,23.1,8.9,941404.1,2842.9,2.1,32.9,0,6.1,0.8,26.1,2,0,5.9,1,9.1,9,11,8.1,27,11,2.9,0,0
CRS2975RES1000mN7662000E373000,1000,65,21,13,2,2,16,3,864755.3,1618,0,21,0,0.9,4,15,1.1,0,3,0,4,7,7,10,16,14,2,2,0
CRS2975RES1000mN7662000E375000,1000,312,120.9,66,32,14,81,16.9,4495019.7,9164.9,0,120.9,1,14.9,33.9,62.1,9,12,4,6.9,14,36.9,29,42.9,77.1,51.1,42.1,8,0
CRS2975RES1000mN7662000E376000,1000,212,78,57,26.9,13,52.9,11.9,2652147,5448.1,0,78,0,2.1,25,49.9,1,9,5,8.1,10,26.9,22.1,27,60,23.9,21,6,2
CRS2975RES1000mN7663000E319000,1000,473,170,32.1,40,19,103.9,25.1,12912815.1,15997.2,37.9,132.1,0,6.9,57,98.1,8,0,23,13.4,30.5,49.9,32,81.9,121.1,58.1,52.1,11,0
CRS2975RES1000mN7663000E372000,1000,426.5,160,78.1,38,17,108.9,32,7517282.7,13159,7,153,2,11,27.1,111.9,8,0,22,7,28.4,56.9,39,59,105.1,53,43.1,12,1
CRS2975RES1000mN7663000E373000,1000,910,324,150.1,69,38.2,231,62.9,14451754.6,25805.8,2,322,2,17,53.8,238.2,13,15,45.6,24.3,71,117,58.1,155.9,213,102,94,29.1,0
CRS2975RES1000mN7663000E374000,1000,476,179.9,81,48,20,122.1,35,8339323.2,14638.9,8,171.9,0,15.9,106,50,8,0,18.9,10,28.1,31.9,38.9,87.9,90.2,102,43.9,24.2,0
CRS2975RES1000mN7663000E375000,1000,534,189,120,55,31,71,49,7031668.3,12885,87,102,0,0,20,166,3,94,35,13,42.5,79.5,55,91,114,64,30,9,1
CRS2975RES1000mN7664000E318000,1000,268,129.1,14,53,1,45,19.1,7795697.6,7982.9,90,39.1,0,6,8.1,111,4,0,15,6.5,18.1,22.5,10,65.1,76.8,23,22,9,0
CRS2975RES1000mN7664000E319000,1000,47,20.9,6.9,4.9,1,14.1,3.1,1392276.9,1910,0,20.9,0,0.9,3,13,4,0,0,0,0,0.9,4,13,9.1,15,3,1,1
CRS2975RES1000mN7664000E366000,1000,60,19.1,6,5,6,14,0.8,1235910,1375,0,19.1,0,1.1,1.8,14,2.2,0,2.7,0,4.9,8,6,7.1,18,3.3,10,0,0
CRS2975RES1000mN7664000E367000,1000,459,162,74,35,24,113,27,7550329.8,14019,3,159,0,58,17,78,9,0,27.5,11.6,34.4,45.5,46,81,103,47,49,14,0
CRS2975RES1000mN7665000E317000,1000,601,260,43,95,20,133,43,16186608.1,18788,109,151,1,19,36.9,188.1,15,0,30,19.5,43,48.5,35,126,152,64,74,9,0
CRS2975RES1000mN7665000E318000,1000,825.5,389.1,55.9,144.1,16.8,157.8,61.1,22896395.8,25938.1,190,199.1,0,18.1,96,273,2,0,26.3,17.3,45.1,73.1,60.1,148.6,237,112.9,88.1,16,1
CRS2975RES1000mN7665000E319000,1000,98,38,15,12,3.9,23.9,8,2038757,3080.9,2,36,0,1,6,31,0,0,2,3,10,11.1,6.9,19,18,14,12,2,0
CRS2975RES1000mN7665000E366000,1000,70.5,26,14.1,8.9,4.2,11,1.8,1069353.8,1633.2,0,26,0,4.9,5.2,9.9,6,0,8.1,0.2,5.2,7,6,14.1,12.9,8.8,6.2,2,0
CRS2975RES1000mN7665000E367000,1000,37.5,11.2,6.1,1,2.9,6.1,2.9,554350.3,932.2,1.1,10.1,0,3.8,2.2,4.1,1.1,0,4.4,0,0,2.2,6.1,7.9,4.9,4.9,7.1,0,0
CRS2975RES1000mN7666000E316000,1000,809,375.1,48.1,142,14,134,55,24948092.8,28368,205,170.1,0,33,116,220.1,6,0,19.4,18.9,44.4,71.5,55.5,122,209.1,125.1,132,11.1,0
CRS2975RES1000mN7666000E317000,1000,1777.5,722,119,222,64.1,377,135,48917387.4,56401,342,380,1,52,85,573,11,23,76,44.5,118.5,187.1,113.5,355,444.9,218,164,40,16
CRS2975RES1000mN7666000E368000,1000,310,114,43.1,26.9,10,61.9,26.9,5639205.1,8879,26,88,0,10,17.1,73.9,13,22,20.1,5,22.9,41,26,52.1,67,41.9,19,8,7
CRS2975RES1000mN7666000E369000,1000,64,23,13,6.9,2.9,17,4,1062949.7,1904.1,0,23,0,0,4.9,16.1,2,0,2,0.9,6,13.9,4,7,16.1,8.1,5.1,0.9,0
CRS2975RES1000mN7667000E315000,1000,593,230,35,72,30,134,29,16461916.3,18588,40,190,1,32,95,98,4,0,13,10.5,29,52.5,46,85.9,145,102,81,28.1,0
CRS2975RES1000mN7667000E316000,1000,1127.5,427,102.1,105,42.1,188.9,97,30091422.7,36327.9,173.9,253.1,0,7,115.1,298.9,6,96,35.5,22.5,74.5,140,103.9,199.9,287,119.1,104,38.1,3
CRS2975RES1000mN7667000E317000,1000,451.5,197,18,62,8,45,36,13448366,15211,134,63,0,0,0,197,0,13,13,15,31,51.5,30,111,118,47,30,5,0
