idcar_nat,Canton,Code_INSEE,Departement
CRS3035RES1000mN2740000E4061000,Lure-1,70006,70
CRS3035RES1000mN2740000E4062000,Lure-1,70006,70
CRS3035RES1000mN2740000E4078000,Giromagny,90007,90
CRS3035RES1000mN2740000E4079000,Giromagny,90007,90
CRS3035RES1000mN2740000E4084000,Giromagny,90007,90
CRS3035RES1000mN2740000E4085000,Giromagny,90007,90
CRS3035RES1000mN2740000E4087000,Giromagny,90007,90
CRS3035RES1000mN2740000E4092000,Giromagny,90007,90
CRS3035RES1000mN2740000E4093000,Giromagny,90007,90
CRS3035RES1000mN2740000E4100000,Masevaux,68009,68
CRS3035RES1000mN2740000E4106000,Masevaux,68009,68
CRS3035RES1000mN2740000E4107000,Masevaux,68009,68
CRS3035RES1000mN2740000E4117000,Mulhouse-1,68010,68
CRS3035RES1000mN2740000E4118000,Mulhouse-1,68010,68
CRS3035RES1000mN2740000E4119000,Mulhouse-1,68010,68
CRS3035RES1000mN2740000E4120000,Mulhouse-1,68010,68
CRS3035RES1000mN2740000E4121000,Mulhouse-3,68012,68
CRS3035RES1000mN2740000E4122000,Mulhouse-3,68012,68
CRS3035RES1000mN2740000E4124000,Rixheim,68013,68
CRS3035RES1000mN2740000E4125000,Rixheim,68013,68
CRS3035RES1000mN2740000E4126000,Rixheim,68013,68
CRS3035RES1000mN2740000E4127000,Rixheim,68013,68
CRS3035RES1000mN2741000E3408000,Pornic,44020,44
CRS3035RES1000mN2741000E3409000,Pornic,44020,44
CRS3035RES1000mN2741000E3418000,Pornic,44020,44
CRS3035RES1000mN2741000E3419000,Pornic,44020,44
CRS3035RES1000mN2741000E3420000,Machecoul,44010,44
CRS3035RES1000mN2741000E3421000,Machecoul,44010,44
CRS3035RES1000mN2741000E3438000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3439000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3440000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3441000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3442000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3443000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3446000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3447000,Rezé-1,44021,44
CRS3035RES1000mN2741000E3449000,Rezé-2,44022,44
CRS3035RES1000mN2741000E3450000,Rezé-2,44022,44
CRS3035RES1000mN2741000E3451000,Vertou,44031,44
CRS3035RES1000mN2741000E3452000,Vertou,44031,44
CRS3035RES1000mN2741000E3453000,Vertou,44031,44
CRS3035RES1000mN2741000E3454000,Vertou,44031,44
CRS3035RES1000mN2741000E3455000,Vertou,44031,44
CRS3035RES1000mN2741000E3456000,Vertou,44031,44
CRS3035RES1000mN2741000E3457000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2741000E3458000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2741000E3459000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2741000E3464000,Vallet,44030,44
CRS3035RES1000mN2741000E3465000,Vallet,44030,44
CRS3035RES1000mN2741000E3468000,Vallet,44030,44
CRS3035RES1000mN2741000E3469000,Vallet,44030,44
CRS3035RES1000mN2741000E3522000,Chemillé-Melay,49011,49
CRS3035RES1000mN2741000E3523000,Chemillé-Melay,49011,49
CRS3035RES1000mN2741000E3554000,Doué-la-Fontaine,49014,49
CRS3035RES1000mN2741000E3555000,Longué-Jumelles,49015,49
CRS3035RES1000mN2741000E3562000,Longué-Jumelles,49015,49
CRS3035RES1000mN2741000E3563000,Longué-Jumelles,49015,49
CRS3035RES1000mN2741000E3564000,Longué-Jumelles,49015,49
CRS3035RES1000mN2741000E3565000,Longué-Jumelles,49015,49
CRS3035RES1000mN2741000E3606000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3607000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3608000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3609000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3610000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3611000,Saint-Cyr-sur-Loire,37012,37
CRS3035RES1000mN2741000E3612000,Ballan-Miré,37002,37
CRS3035RES1000mN2741000E3613000,Ballan-Miré,37002,37
CRS3035RES1000mN2741000E3614000,Ballan-Miré,37002,37
CRS3035RES1000mN2741000E3615000,Ballan-Miré,37002,37
CRS3035RES1000mN2741000E3616000,Ballan-Miré,37002,37
CRS3035RES1000mN2741000E3618000,Tours-4,37018,37
CRS3035RES1000mN2741000E3624000,Saint-Pierre-des-Corps,37014,37
CRS3035RES1000mN2741000E3625000,Montlouis-sur-Loire,37010,37
CRS3035RES1000mN2741000E3632000,Vouvray,37019,37
CRS3035RES1000mN2741000E3633000,Amboise,37001,37
CRS3035RES1000mN2741000E3640000,Amboise,37001,37
CRS3035RES1000mN2741000E3641000,Amboise,37001,37
CRS3035RES1000mN2741000E3642000,Amboise,37001,37
CRS3035RES1000mN2741000E3643000,Amboise,37001,37
CRS3035RES1000mN2741000E3674000,Montrichard,41007,41
CRS3035RES1000mN2741000E3675000,Montrichard,41007,41
CRS3035RES1000mN2741000E3780000,Gien,45007,45
CRS3035RES1000mN2741000E3815000,Vincelles,89021,89
CRS3035RES1000mN2741000E3851000,Joux-la-Ville,89012,89
CRS3035RES1000mN2741000E3892000,Montbard,21019,21
CRS3035RES1000mN2741000E3893000,Montbard,21019,21
CRS3035RES1000mN2741000E3895000,Montbard,21019,21
CRS3035RES1000mN2741000E3956000,Villegusien-le-Lac,52016,52
CRS3035RES1000mN2741000E3991000,Chalindrey,52003,52
CRS3035RES1000mN2741000E4000000,Jussey,70005,70
CRS3035RES1000mN2741000E4001000,Jussey,70005,70
CRS3035RES1000mN2741000E4052000,Lure-1,70006,70
CRS3035RES1000mN2741000E4053000,Lure-1,70006,70
CRS3035RES1000mN2741000E4060000,Lure-1,70006,70
CRS3035RES1000mN2741000E4061000,Lure-1,70006,70
CRS3035RES1000mN2741000E4063000,Mélisey,70010,70
CRS3035RES1000mN2741000E4076000,Héricourt-1,70003,70
CRS3035RES1000mN2741000E4078000,Giromagny,90007,90
CRS3035RES1000mN2741000E4079000,Giromagny,90007,90
CRS3035RES1000mN2741000E4084000,Giromagny,90007,90
CRS3035RES1000mN2741000E4085000,Giromagny,90007,90
CRS3035RES1000mN2741000E4100000,Masevaux,68009,68
CRS3035RES1000mN2741000E4102000,Masevaux,68009,68
CRS3035RES1000mN2741000E4103000,Masevaux,68009,68
CRS3035RES1000mN2741000E4107000,Cernay,68003,68
CRS3035RES1000mN2741000E4111000,Kingersheim,68008,68
CRS3035RES1000mN2741000E4116000,Kingersheim,68008,68
CRS3035RES1000mN2741000E4117000,Kingersheim,68008,68
CRS3035RES1000mN2741000E4118000,Mulhouse-1,68010,68
CRS3035RES1000mN2741000E4119000,Mulhouse-1,68010,68
CRS3035RES1000mN2741000E4121000,Mulhouse-2,68011,68
CRS3035RES1000mN2741000E4122000,Mulhouse-3,68012,68
CRS3035RES1000mN2741000E4123000,Rixheim,68013,68
CRS3035RES1000mN2741000E4124000,Rixheim,68013,68
CRS3035RES1000mN2741000E4125000,Rixheim,68013,68
CRS3035RES1000mN2741000E4126000,Rixheim,68013,68
CRS3035RES1000mN2741000E4127000,Rixheim,68013,68
CRS3035RES1000mN2742000E3408000,Pornic,44020,44
CRS3035RES1000mN2742000E3409000,Pornic,44020,44
CRS3035RES1000mN2742000E3434000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3435000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3440000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3441000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3442000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3443000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3444000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3445000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3446000,Rezé-1,44021,44
CRS3035RES1000mN2742000E3447000,Rezé-2,44022,44
CRS3035RES1000mN2742000E3450000,Nantes-3,44013,44
CRS3035RES1000mN2742000E3451000,Nantes-3,44013,44
CRS3035RES1000mN2742000E3453000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3454000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3455000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3456000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3457000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3458000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3459000,Saint-Sébastien-sur-Loire,44029,44
CRS3035RES1000mN2742000E3464000,Vallet,44030,44
CRS3035RES1000mN2742000E3465000,Vallet,44030,44
CRS3035RES1000mN2742000E3466000,Vallet,44030,44
CRS3035RES1000mN2742000E3467000,Vallet,44030,44
CRS3035RES1000mN2742000E3468000,Vallet,44030,44
CRS3035RES1000mN2742000E3469000,Vallet,44030,44
CRS3035RES1000mN2742000E3485000,Beaupréau,49009,49
CRS3035RES1000mN2742000E3498000,Beaupréau,49009,49
CRS3035RES1000mN2742000E3499000,Beaupréau,49009,49
CRS3035RES1000mN2742000E3526000,Chemillé-Melay,49011,49
CRS3035RES1000mN2742000E3527000,Chemillé-Melay,49011,49
CRS3035RES1000mN2742000E3552000,Doué-la-Fontaine,49014,49
