idcar_nat,tmaille,ind,men,men_pauv,men_1ind,men_5ind,men_prop,men_fmp,ind_snv,men_surf,men_coll,men_mais,log_av45,log_45_70,log_70_90,log_ap90,log_inc,log_soc,ind_0_3,ind_4_5,ind_6_10,ind_11_17,ind_18_24,ind_25_39,ind_40_54,ind_55_64,ind_65_79,ind_80p,ind_inc
CRS3035RES1000mN2442000E3641000,1000,45,19.8,3.1,4.9,0,13.1,1,1058303,2140.2,0,19.8,4.1,1,4.9,9.8,0,0,1,0,3.1,1.8,2,4.9,8,8,13.1,3.1,0
CRS3035RES1000mN2442000E3642000,1000,31,15.3,3.1,5,1.2,11,1.9,638060.6,1923.9,1.2,14.1,4.3,3.1,4.8,3.1,0,0,1.2,0,1.9,4.2,1.2,3.1,9.6,1.9,4.8,3.1,0
CRS3035RES1000mN2442000E3643000,1000,295.5,160.2,35.1,66.9,1.9,93.9,28.1,6066211.8,15242.9,14,146.2,37,17.8,51,53.2,1.2,17,4,6,9.8,26.5,12.2,33.2,38.2,37.8,71.8,56,0
CRS3035RES1000mN2442000E3666000,1000,79,39,0.9,10.2,0.9,35.9,0.9,1911948.6,4179.9,2.2,36.8,4.9,3.9,20,10.2,0,0,0.9,0,1.1,1.6,5.7,6.3,10.3,23,22.2,7.9,0
CRS3035RES1000mN2442000E3667000,1000,42,25.2,1.7,11,0,21.8,1.7,1084466.3,2710.7,2.5,22.7,6.1,4.2,9.9,5,0,0,0,0,1.1,1.7,0,2.4,5.9,11,16.9,3,0
CRS3035RES1000mN2442000E3740000,1000,181,90.9,11,38,4,53,8.1,4283557,9530,27.9,63,23.8,13,36,18.1,0,9,4,2,9.9,14,10.1,32.9,23.1,26,37,22,0
CRS3035RES1000mN2442000E3741000,1000,47.5,22.1,3,8.9,1,12,0,1219418.1,2220,4,18.1,1,7.9,11.2,2,0,0,5,0,4,2.5,1,7,9,7,4.9,7.1,0
CRS3035RES1000mN2442000E3832000,1000,55,22,2,5.9,1,20,2,1134144.7,2376,0,22,11.9,0,5.9,4.2,0,0,0,0,4,10,3.9,1.9,20.9,5.1,5,4.2,0
CRS3035RES1000mN2442000E3833000,1000,37,18,1,6,0,13.1,2.9,678184.9,1945.1,1,17,10,1,6,1,0,0,2,0,1,2.9,3.9,2.9,6.1,6.1,7.2,4.9,0
CRS3035RES1000mN2442000E3910000,1000,38,15.1,1,2.2,1,12.9,1,911467.5,1598.2,1,14.1,7,0,2,6.1,0,0,1.8,0,2.2,3.6,2.6,7.8,4.9,6.1,9,0,0
CRS3035RES1000mN2442000E3911000,1000,96,36,0.8,9.1,0.8,31,0.8,2466169,3801.1,0,36,7.1,0,11,17.9,0,0,1.9,4,12,5.9,7.9,15.2,27,11,8.1,3,0
CRS3035RES1000mN2442000E3914000,1000,853.5,365.9,26,99.9,17.9,285.1,34.9,20222220.5,36058,36,329.9,67.9,34,166,98,0,5,25,22.5,49.5,80.6,71.2,127.9,191,99.9,141,44.9,0
CRS3035RES1000mN2442000E3916000,1000,170,61,6,9,8,56,7.1,4521647.7,6450.2,11.4,49.6,6.9,6.2,16.1,30.8,1,0,12.1,3.9,15.1,7,14,31.1,31.8,30,11,14,0
CRS3035RES1000mN2442000E3917000,1000,220.5,82.8,12.2,21.1,9.9,39.8,8.2,4708103,7885.9,17.8,65,21.1,16.1,9.9,34.8,0.9,14.2,10,6.9,20,21.5,21.9,37,46.3,20.1,23.9,12.9,0
CRS3035RES1000mN2442000E3918000,1000,251,112.1,11.1,30.1,6.1,88,8.9,6320999.8,11127.1,12,100.1,15.9,8.9,64,19.1,4.2,0,3,1.8,5.5,22.6,16.9,22,42.9,52.1,74.1,10.1,0
CRS3035RES1000mN2442000E3919000,1000,64,25,2.2,7.8,0.9,21.1,2.2,1591312.8,2824.9,0,25,7.6,2.3,7.1,8,0,0,2.9,2.2,3,5.2,7,7.6,13.9,5.3,16.9,0,0
CRS3035RES1000mN2442000E3922000,1000,2009.5,851,85.1,271,59.1,508,98,46259664.9,79868,294,557,79,118,216,428,10,146,87,49.6,135.4,208.5,133,334,422,251,245,143,1
CRS3035RES1000mN2442000E3923000,1000,710.5,285,17.9,60.1,24.3,231.9,24.2,17615491.5,29433.8,18.7,266.3,25.6,16.2,155.1,88.1,0,4,25.5,14.8,49.3,65.9,44.8,97.1,136.2,84.2,136,55.7,1
CRS3035RES1000mN2442000E3928000,1000,849.5,373.1,40,116.8,22.9,244.9,47.9,20990717.9,37469.1,87,286.1,101,20.9,101,148.2,2,18,40.4,25.5,59.5,62.1,62.4,179,171.4,122.1,92.9,34.2,0
CRS3035RES1000mN2442000E3929000,1000,128,43.9,0,3,4.8,41.1,5,4293743.9,6418,0,43.9,7.9,1,8,25.9,1.1,0,4,4.9,5,14.2,9.1,18.8,33,18.1,19.9,1,0
CRS3035RES1000mN2442000E3985000,1000,50.5,21,1,4,0,17,2,1478773.2,2459,3,18,12,0,2.1,6.9,0,0,0,1,2,9.1,1.5,5,16,7.9,8,0,0
CRS3035RES1000mN2442000E3986000,1000,102,44,2,9,2,41,3,2654394.5,4495,3,41,9,0,15,19,1,1,1,3,6,9,3.9,8.1,24,21,22,4,0
CRS3035RES1000mN2442000E4015000,1000,291,153,22,73.1,3,90.9,15.9,7575692.6,9235.1,131.9,21.1,2,2,75.9,71.1,2,0,15,5,11,20,16.1,72.9,64,51.9,31.1,4,0
CRS3035RES1000mN2443000E3502000,1000,109,45.9,4.7,17.2,2.9,27.1,1.8,2547361.5,5519,0,45.9,36.2,1,3,5.7,0,0,6.5,1.8,5.8,7.9,10,19.2,20.2,11.2,18.2,8.2,0
CRS3035RES1000mN2443000E3503000,1000,40,16,2.9,4,0,9.1,0,942743.6,2390.9,0,16,10.9,1.1,1.1,2.9,0,0,1.1,1.1,0,4,1.1,6.9,8,9.8,6.9,1.1,0
CRS3035RES1000mN2443000E3506000,1000,327,135.2,25.1,40,9.9,99.8,17.1,7121232.9,15647.1,6,129.2,75.9,7.1,17.3,34.9,0,2.9,10.8,10,19.1,33.5,24.7,51.8,79,42,35,19.1,2
CRS3035RES1000mN2443000E3507000,1000,42,19,2,5,0,11,0.9,977259.3,2310.9,0,19,10.9,0,6,2.1,0,0,0.9,1.1,2,3,2,6,10.9,5,8.1,3,0
CRS3035RES1000mN2443000E3510000,1000,38,13.9,2.1,2.1,1.2,11.8,1.2,885969.2,2030.9,0,13.9,10,0,1.8,2.1,0,1.2,0.9,1,3,3,2.1,6.9,6,10,3,2.1,0
CRS3035RES1000mN2443000E3511000,1000,33,13.1,0,2,0.9,10.9,0,997964.8,1672.1,0,13.1,10,0,0.9,2.2,0,0,1.9,2,2.1,3,0,3.1,9.9,5,6,0,0
CRS3035RES1000mN2443000E3512000,1000,23,13.1,2.1,7,0,11.1,2.1,567934.4,1255.1,0,13.1,4,0,5,4.1,0,0,0,0,2.1,0.8,1.1,4,4,5,3,3,0
CRS3035RES1000mN2443000E3513000,1000,142.5,56.9,4,10.9,3,41,8,3106193.9,6808.1,4,52.9,34.8,1,4,17.1,0,0,5,2.4,11.6,14.5,7.1,33,19,16,20,13.9,0
CRS3035RES1000mN2443000E3520000,1000,56,26,3.1,11.8,1,22.2,1,1175950.2,3584,0,26,13.1,0,3.1,9.8,0,0,1,1.1,0,1.9,1.9,5.9,14,5,10.1,7.1,8
CRS3035RES1000mN2443000E3521000,1000,267,113.9,28.7,32,3,69.9,13.1,5169627.1,13043.2,15.2,98.7,67.1,2.1,14.8,29.9,0,0,11.8,9.2,10.7,20,18.5,40,64.8,26.1,44.8,21.1,0
CRS3035RES1000mN2443000E3522000,1000,102,48.2,10,15,1.1,27.2,8.8,2012983.3,5744.2,4,44.2,34.1,3.8,4.2,6.1,0,0,5,3.1,1,6.1,10.1,17,14.8,17.2,21,6.7,0
CRS3035RES1000mN2443000E3523000,1000,56,24.9,5.1,3.8,0,22.2,2.1,1254525,2961.2,0,24.9,17,0,2.8,5.1,0,0,0,1,2.1,2.1,2.3,5.8,11.7,10.2,17.8,3,0
CRS3035RES1000mN2443000E3530000,1000,63,30.1,2.7,8.9,0.8,18.1,0.8,1462105.7,3861.1,0,30.1,15.1,1.3,6.7,7,0,0,4,0.8,5.2,1,4.1,8,8.9,10,18.1,2.9,0
CRS3035RES1000mN2443000E3531000,1000,40,15.1,1.9,4,0,8.9,1.9,899745.3,1872,0,15.1,8,0.7,1.1,4,1.3,0,1.8,0,5.9,4.9,3.1,6.2,12,4,2.1,0,0
CRS3035RES1000mN2443000E3554000,1000,26,11,2,1,1,10.1,0,557274.2,1430,0,11,2.8,2,3.1,3.1,0,0,0,0,2.9,1,0,3.1,2,6,6.9,4.1,0
CRS3035RES1000mN2443000E3555000,1000,38,14,0,1.1,1.1,13,2.1,978025.9,1782.9,0,14,3.8,0.9,4.1,5.2,0,0,0.9,0.9,3,6,1.1,7.1,6,9,1.9,2.1,0
CRS3035RES1000mN2443000E3558000,1000,100,50,4.8,18,0.8,42,0.8,2323660.5,6140.8,0,50,8.2,8.9,15,17.9,0,0,2.9,0,2,4.5,5,12.8,13.8,17.3,36.2,5.5,0
CRS3035RES1000mN2443000E3559000,1000,137,67.1,7,21.1,0.9,51,5,3103330.7,6669.9,0,67.1,16.2,16,13.9,19.9,1.1,0,3.9,0,1.8,7.9,8,11.2,19,23.2,43,19,0
CRS3035RES1000mN2443000E3638000,1000,21,14,2.1,8.1,0,10.8,0,533135.1,1283.1,1.1,12.9,2.9,5.9,3.2,2,0,0,0,0,0,0,0,0,2.9,6.1,4.1,7.9,0
CRS3035RES1000mN2443000E3639000,1000,120.5,52.8,9.8,18,1,25,8.9,2286891,5077,6.1,46.7,4.6,7.2,11.9,29.1,0,15,9.4,3.4,9.3,9.4,10.1,19.8,19,21.1,9.2,9.8,0
CRS3035RES1000mN2443000E3640000,1000,113,51.4,6.2,15.1,3,38.9,4,2501439.8,5154,4.3,47.1,8.1,4.8,10.2,28.3,0,0,0.7,0.9,2,8.4,12.5,8.2,26.9,18.3,28.9,6.2,0
CRS3035RES1000mN2443000E3641000,1000,82.5,33,1.9,3.1,1.9,28,3.8,2107820.3,3745.9,3.1,29.9,4,0,10,19,0,0,0,0.9,2.3,7.1,8.1,7.2,20,15.1,15.9,5.9,0
CRS3035RES1000mN2443000E3642000,1000,58,27,5,7.9,1,22.1,3.2,1154785.5,2957,2.2,24.8,2,0,3,22,0,0,0.9,1,2,5.9,2.9,5.9,9.1,15.1,15.2,0,0
CRS3035RES1000mN2443000E3643000,1000,173.5,72.8,11,20.9,4,62.1,6.9,3813216.7,8102.9,0,72.8,4.8,0.9,5.7,61.4,0,5.6,2.9,3.2,8.2,22.9,14,14.4,41.1,24.7,33.9,8.2,0
CRS3035RES1000mN2443000E3666000,1000,620,344,71.8,187.1,9.8,152,33.1,12192220.8,29263.1,107,237,204.8,37.8,31.9,67.5,2,22,19,13.2,28.6,46.2,28.1,104.9,116,84,113.9,66.1,0
CRS3035RES1000mN2443000E3667000,1000,310.5,142,17,44.1,5.6,111,9.2,7154609.2,13681.3,4.8,137.2,10.8,20.7,85.1,25.4,0,0,7.2,3,15.1,30.6,13,35,52.8,41.9,75.8,36.1,0
CRS3035RES1000mN2443000E3740000,1000,234.5,155,40,96.9,3,94,15,4653683.3,13218,70,85,103,18.9,19,14.1,0,4,1,3,6.5,14,6,17.9,38,50.2,56,41.9,0
CRS3035RES1000mN2443000E3741000,1000,37,16,1.1,7.1,0,9.1,1.1,901344.6,1727.9,4,12,2,2,8.1,3.9,0,0,0,0,2,7.1,2,6,8.1,3.9,3.9,4,0
CRS3035RES1000mN2443000E3832000,1000,61,24.1,4,7,2,17.1,2,1399037.1,2560,1,23.1,2.2,3,8,10.9,0,0,4,0,3,5,7,5,17,4,14,2,0
CRS3035RES1000mN2443000E3910000,1000,300.5,121,13.9,30.1,5,93,8.8,7040785.3,12281.1,11,110,18.9,18,28.1,56,0,2,14.7,12.9,26.2,22.6,12.9,64.9,60.4,36.9,33,16,0
CRS3035RES1000mN2443000E3914000,1000,29.5,10.9,0,1.9,1.1,9,1.1,688612.4,1218.1,1.9,9,3.8,0,4.1,0,3,0,1.5,1.1,1.1,1.1,5,5.9,3,5.9,1.9,3,0
CRS3035RES1000mN2443000E3915000,1000,75,31,4,5.9,1,20.9,5.9,1519456.1,2669,13,18,7.1,3.9,2,18,0,0,3.5,0,0.9,9.5,12,12,18,9,9.1,1,0
CRS3035RES1000mN2443000E3916000,1000,37.5,17.9,0,4.9,0,16.1,2.1,1055905.2,1907.9,1.1,16.8,5.8,4.9,6.2,1,0,0,2,0,0,1.5,1,2.9,6,11.1,11.9,1.1,0
CRS3035RES1000mN2443000E3917000,1000,65,23.1,4,7,2.9,6,2.9,1280865.5,2169.9,11.2,11.9,7,0.9,3,11,1.2,0,5.5,0.9,3.8,5.5,6.1,17.2,14.1,7,4.9,0,0
CRS3035RES1000mN2443000E3918000,1000,44,19.1,2.9,5,0.9,10.9,0.9,1007157.2,2122.1,6,13.1,5.9,5,3,5.2,0,0,0.9,0.9,1,2,5,10,8.9,10.2,3.1,2,0
CRS3035RES1000mN2443000E3919000,1000,51,17,2,0.9,2,12.8,3.1,1172123.7,1843.1,2,15,7,0,8,2,0,0,0.9,2,3.1,7.1,2,9,7.9,5.1,13.9,0,0
CRS3035RES1000mN2443000E3922000,1000,68.5,31.2,1,9.1,0,23,0,1912918.7,3570.1,4.9,26.3,9.2,0,8.1,13.9,0,0,4,1,3,1.4,3,12.1,11.1,12.9,16,4,0
CRS3035RES1000mN2443000E3923000,1000,85.5,34.8,4,8.7,3.1,30.2,1.8,2332162.4,4167,3.1,31.7,12.7,5.9,7.8,8.4,0,0,4.8,0,4.5,5,3.1,12.1,14,15.3,18,8.7,0
CRS3035RES1000mN2443000E3928000,1000,50,22,0,8,1.1,16.1,0,1593980.7,3087,3.9,18.1,7,0,5.7,8,1.3,0,3,1,1.3,2,10,10.8,8.9,7,3,3,0
CRS3035RES1000mN2443000E3929000,1000,83.5,30.1,0.8,2.1,0.8,25.9,3.1,2019872.7,3677.7,2.1,28,12,1.3,10.8,6,0,0,2.1,2.3,3,5.6,10.1,6.7,19.2,16.7,11.8,6,0
CRS3035RES1000mN2443000E3986000,1000,99,37.1,2,8.1,2,33.9,2,2348841.7,3822.1,4,33.1,13,2,7,15.1,0,0,9.1,1,5,11.4,4.5,18,19,10.1,16.9,4,0
CRS3035RES1000mN2443000E3987000,1000,36,16,0,4,0,12,0,1027352.2,1588,0,16,1,2.1,5,7.9,0,0,0.9,0,1.5,2.5,2,5,12,9,3.1,0,0
CRS3035RES1000mN2443000E4014000,1000,94.5,36.1,5.1,6.1,4.1,31,5,2163057,3222,8.1,28,12,5,8.1,11,0,0,1.9,1,8.1,12.4,4,13.1,22,11,11,10,0
CRS3035RES1000mN2443000E4015000,1000,82,39.9,5,15,2.1,29,1,1923448.4,3220.9,23.9,16,11,2.9,16,10,0,0,4,0,3,6.1,1.1,16,12.1,17.9,16.8,5,0
CRS3035RES1000mN2443000E4031000,1000,78,37,6,15,2,26,4,1520440.6,3386,20,17,22,2,5,8,0,0,1,0,2.9,7,12,2,25,10,15,3.1,0
CRS3035RES1000mN2444000E3458000,1000,403.5,177.1,9.1,57.1,6.1,109.1,17.1,10077977.8,16182.9,42.2,134.9,20,2,28.2,125.9,1,11,16,6,27.5,48.5,18.9,73.5,103.1,38.9,49,22.1,0
CRS3035RES1000mN2444000E3459000,1000,828.5,367,37,127.2,19,209.2,48,19190145.2,32819,84.8,282.2,56.9,50.8,41.2,218.1,0,75,21.5,15.4,62,85.5,60.1,138,203.1,68.1,106,67.8,1
CRS3035RES1000mN2444000E3478000,1000,46,15,3.1,2.1,1,11.9,1,1105810.5,1602,0,15,7,0,0,8,0,0,4.9,1,3.1,4.9,1,13,9,3.9,2.1,3.1,0
CRS3035RES1000mN2444000E3502000,1000,179.5,72.1,3.8,18,3.1,50.9,6.1,4191211.1,8535.1,1,71.1,54.9,6.1,1,10.1,0,0,6.8,7.2,17.5,12.2,8.9,39,40.9,15.9,18.9,12.2,0
CRS3035RES1000mN2444000E3503000,1000,264.5,127,17.1,51.9,7,97,16,6362519.6,14161.1,5.8,121.2,85,19.9,20.1,2,0,0,11.6,5,13.5,27.5,13.8,44.9,56.9,29.9,39.2,22.2,0
CRS3035RES1000mN2444000E3504000,1000,40,16,1,4,0,15,0,851344.8,1912,0,16,13.9,2.1,0,0,0,0,3,1,3,5,0,9,10,5,1,3,0
CRS3035RES1000mN2444000E3505000,1000,34,15.9,3.1,6.1,1.1,9,0,794414.6,1874.8,0.9,15,11.9,0.8,2,0,1.2,0,1.2,0,3.1,3.7,0,4.8,9,2.1,6.9,3.2,0
CRS3035RES1000mN2444000E3530000,1000,42,21,8.2,8.2,0.8,15,4.9,707025.6,2414.2,0,21,14.1,0.8,2,4.1,0,0,0,0,1.9,6.8,2.2,4.1,10,6.9,4.1,6,0
CRS3035RES1000mN2444000E3531000,1000,74,26.1,7.1,4,4,19.9,1,1307285.5,3067.9,2.3,23.8,14.3,0,2.2,8.9,0.7,0,5,0.7,6,7.8,3.9,14.2,11.7,5,14.3,5.4,0
CRS3035RES1000mN2444000E3534000,1000,94.5,44.2,10,15.1,2.8,27,5.1,1867812.1,4134,0,44.2,11.1,0,28.9,4.2,0,1.8,2,0,4.8,14.5,2.8,12,21.4,11.9,22.1,3,0
CRS3035RES1000mN2444000E3535000,1000,122,47,1.8,9,2.8,43,4.9,3050981.7,5470,0,47,10.1,2,10.2,24.7,0,0,5.8,3.1,8.2,12.9,5.9,14.9,24.2,19.9,17,10.1,0
CRS3035RES1000mN2444000E3544000,1000,26,12,1,4.1,1,8.9,1,530850.1,1449.2,0,12,6,1.1,3,1.9,0,0,0,1,1.9,0,2.2,2.2,3.9,3,10.8,1,0
CRS3035RES1000mN2444000E3545000,1000,33,16,3.2,3.2,0,12.1,1,720414,1857,0,16,8.1,0.9,2.9,4.1,0,0,0.8,0.9,0,3.2,2.2,4.1,5.9,5,9.9,1,0
CRS3035RES1000mN2444000E3556000,1000,24,12.9,3,4.8,0.9,11.1,2,372826.9,1451.1,0,12.9,4.8,2.1,4.9,1.1,0,0,0,0,0.9,0.9,0,2,4,7.1,4,5.1,0
CRS3035RES1000mN2444000E3557000,1000,40,20,6,6,0,19.1,1.9,865860.1,2735.1,0,20,8.8,0.9,5.1,5.2,0,0,0,0,1.8,4,1.8,2.2,8,7.1,12.9,2.2,0
CRS3035RES1000mN2444000E3560000,1000,580.5,330,94.1,156.9,6.2,184.9,30.2,11276717.2,33439.1,46,284,176.2,75.8,34.2,43.8,0,7,15.4,6.6,13.1,35,24.5,66.1,94.7,98.2,145,81.9,0
CRS3035RES1000mN2444000E3561000,1000,203.5,102,17.8,39.9,4.2,32.2,13.1,3899449.4,8937.1,24,78,12,8.7,30.1,51.2,0,24.2,10.6,4.4,11.7,12.2,10.8,39.9,26.7,23.1,46,18.1,0
CRS3035RES1000mN2444000E3566000,1000,43.5,21.8,4.9,8.1,0,17.1,1.9,890170,2244.9,0,21.8,10.1,4.8,4.1,2.8,0,0,1.9,0,1.9,1.5,3,0.9,10.2,8.8,7.1,8.2,0
CRS3035RES1000mN2444000E3567000,1000,24,11.1,0,2.9,0.9,9.1,0,640611.3,1199.1,0,11.1,7.8,0,2.1,1.2,0,0,0,0,0.9,0.9,4.8,1.2,4.9,4.1,5.1,2.1,0
CRS3035RES1000mN2444000E3638000,1000,44,24.9,2.9,12,0.8,22.8,1.8,1174890.6,2920,2.1,22.8,8.8,4.9,8.3,2.9,0,0,0,0.6,0.7,1.1,4.1,0,7.2,7.2,13.1,10,0
CRS3035RES1000mN2444000E3639000,1000,49.5,26.8,1.9,9.1,0,24.9,0.9,1253123.1,2823,0.8,26,13.1,1.8,4.9,7,0,0,0,0,0.8,2.7,0.8,4.1,8.1,16.9,11.1,5,0
CRS3035RES1000mN2444000E3640000,1000,32,17,3.8,6.8,0,9.3,2.1,650531.3,1676.9,0,17,7.1,1.6,6.1,2.2,0,0,0,2.4,0.9,2.8,2.1,6.1,4.7,3.8,6.1,3.1,0
CRS3035RES1000mN2444000E3641000,1000,49,29.2,4.1,14.7,0,22.8,0,1273462.6,3390.2,0,29.2,9,0.8,9.3,10.1,0,0,0.6,0,2.9,1.4,1.4,4.9,7.1,13,14.8,2.9,0
CRS3035RES1000mN2444000E3669000,1000,86,28.1,3.9,2.8,3.9,24,2.8,1864546.9,3269.9,0,28.1,6,0,2.9,19.2,0,0,6.9,2.8,3.9,14.2,7.2,13,23.1,6,6,2.9,0
CRS3035RES1000mN2444000E3739000,1000,36,17,2.1,4,0,15,0,912492,1971.9,1.1,15.9,7.9,1,5.1,3,0,0,0,1,0,2.1,1.1,4,6.1,6.8,11.9,3,0
CRS3035RES1000mN2444000E3831000,1000,102,54,4.9,25.9,0.9,35,1,2088648.8,5027.9,11.9,42.1,34,5,1.9,13.1,0,5,5.9,1,5.4,6.6,6,22,17,11,17,10.1,0
CRS3035RES1000mN2444000E3926000,1000,170.5,58.9,5.9,8.8,4.9,50,5.9,4246044.8,6843.8,1.8,57.1,8.2,0.7,3,46,1,0,11.6,7.3,15,17.4,10,38,44,10.9,14.1,2.2,0
CRS3035RES1000mN2444000E3927000,1000,56.5,22.1,0,5.1,1.1,17,1.8,1505442,2644.2,0,22.1,11.1,0.9,3.1,7,0,0,4,3.2,1.8,7.5,3.2,13.8,11.9,0.9,7,3.2,0
CRS3035RES1000mN2444000E3930000,1000,30,13,1,4,1,11,0,795394,1637,0,13,3,1.7,2.3,6,0,0,0,0,0,2,3,0,10,8,4,3,0
CRS3035RES1000mN2444000E3931000,1000,78,30,0,2.1,1,28,2.1,2291902,3642.9,0.9,29.1,4.9,0,7,17.1,1,0,3.5,4,4,3.6,4.9,15,21,9,10.1,2.9,0
CRS3035RES1000mN2444000E3932000,1000,68,33.2,4.8,12.2,2,23.1,2.9,1557487.9,3674,2,31.2,11,2.9,9.2,10.1,0,0,0.8,0,2.3,6,9.9,8.1,14,6.8,17.8,2.3,0
CRS3035RES1000mN2444000E3933000,1000,504,216,13,64.9,9,124,30,11980671,19836,77,139,29.8,1,34,147,4.2,37,31.5,11.5,38.4,44.8,35.5,119,100,49.1,55,19.2,0
CRS3035RES1000mN2444000E3934000,1000,28,14,3,7,1,8.9,0,575455.6,1529,0,14,7.1,1,2.9,3,0,0,2,0,2.2,3,0,5.9,5.1,5.9,3.9,0,0
CRS3035RES1000mN2444000E3935000,1000,48,15.9,2.1,0.9,2.1,14.1,0,1374099.8,2147,0,15.9,5.7,0,4,6.2,0,0,2.1,2.1,4.8,4.8,2.2,7.2,9.9,7.2,7.7,0,0
CRS3035RES1000mN2444000E3948000,1000,151,64.8,5.1,19.2,3.1,50,4,3648128.2,6698.8,18.8,46,8.1,4,20.9,31.8,0,0,9,5.1,8.3,7.7,9.1,34.8,24.9,22.9,21.3,7.9,0
CRS3035RES1000mN2444000E3949000,1000,230.5,106,8.1,34.2,2.9,88.7,7.2,5544743.9,11148.9,14.1,91.9,39.2,10.8,23.1,31.9,1,0,12.1,2.8,4.8,12.1,15.5,30.1,53.2,33.2,43.9,22.8,0
CRS3035RES1000mN2444000E3978000,1000,219.5,85,4.1,16.1,4,75.1,9.9,5579552.4,8271,11,74,38,1,23.2,22.8,0,0,11.9,12.1,6.3,19,20.1,43,42.9,24,26.3,13.9,0
CRS3035RES1000mN2444000E3979000,1000,38,14,1,2,0,11,0,1104328.4,1522,0,14,4,1,2,7,0,0,2,2,2,4,3,11,9,1,3,1,0
CRS3035RES1000mN2444000E4028000,1000,61.5,29,4.9,10,0,17.9,5,1174866.2,2452.9,14,15,6,5.9,7,9.1,1,0,5.9,1,4.5,5,1,15,13.1,5,8,3,0
CRS3035RES1000mN2444000E4029000,1000,213,108.9,32.1,55,5.1,65.9,10,4091150.8,8714.1,74.9,34,30.9,12.2,30.9,34.9,0,3,5.9,2.1,16,23,6,34.9,55,34.9,26.1,9.1,0
CRS3035RES1000mN2445000E3458000,1000,279.5,119.9,19.1,33,4,69,13,7055588.8,12713.9,25.8,94.1,45.8,5,9,60.1,0,19,12.1,2.9,11.9,20.6,25.9,40,74.1,32,40,19,1
CRS3035RES1000mN2445000E3459000,1000,700,294.9,20.1,93,25.1,187,44.9,16370605.8,29029.2,77,217.9,66,11.9,60.1,151.9,5,26,19.4,10.6,58.1,86,54.9,109.8,180.1,75,63,43.1,0
CRS3035RES1000mN2445000E3470000,1000,36,14.9,2,3,1.1,13,0,1045991.6,2000,0,14.9,3.9,0,2,9,0,0,0,0,2.5,3.5,2,5,11,5.9,5,1.1,0
CRS3035RES1000mN2445000E3471000,1000,32,10.9,0,1,2.1,7.1,1,754452,1236,0,10.9,4,0,1,5.9,0,0,4,0,4,3,1,5.9,5.9,5.1,3.1,0,0
CRS3035RES1000mN2445000E3478000,1000,70,23,2.9,4.1,2.9,19,2.9,1362120.8,2515.9,0,23,6.1,0.9,0,16,0,0,0.9,0.9,5,14,9,8,24.1,6.1,2,0,0
CRS3035RES1000mN2445000E3502000,1000,411,169.7,16.1,52.8,8.9,112,17.1,9335548.4,16086,16,153.7,61,0,19.7,89,0,0,17.7,8,40.4,48.7,14.7,81,94.1,52.9,43.1,10.4,0
CRS3035RES1000mN2445000E3503000,1000,520,247,41,93,7,145,33,11169151.7,26980,33,214,209.1,9,7.9,21,0,1,22.5,11,23,43,29.5,97,126,58,73,37,0
CRS3035RES1000mN2445000E3504000,1000,35,12.1,1.1,1.1,1.1,8.9,0,724509.4,1783.1,0,12.1,11,1.1,0,0,0,0,3,0,0,5.1,3,11,4,1.9,5.1,1.9,0
CRS3035RES1000mN2445000E3505000,1000,90,39.2,8.1,13.1,1.9,27.1,4.1,1948816.5,3971,0,39.2,21.2,0.9,8.1,9,0,0,1.9,0,7,9.3,9.5,11.3,23.1,9.9,13.1,4.9,0
CRS3035RES1000mN2445000E3530000,1000,48,21.2,2.8,6,0.9,14.8,2.1,1085373.2,2479,0,21.2,9,2,2.1,8.1,0,0,0,1.2,2.5,7.5,2.1,2.8,14,7,8.1,2.8,0
CRS3035RES1000mN2445000E3531000,1000,40,14,4,1.9,1.9,10,1.9,711766.7,1910,0,14,8,0,0.7,5.3,0,0,3.1,1.9,0.8,7.1,4,4,8.9,6.1,3.2,0.9,0
CRS3035RES1000mN2445000E3534000,1000,141.5,73.1,10.9,30.8,4.1,53.1,9.8,2871081.6,7420.9,4.1,69,49.9,10.3,6.9,5,1,1.1,2.1,0.3,6.6,14.7,6,14,27,26,26.9,17.9,0
CRS3035RES1000mN2445000E3535000,1000,702.5,387.2,94.9,189.9,8,155.7,57,13193415.1,36625.2,108.1,279.1,209.2,41,47.9,88.2,0.9,55,32.1,11.5,27,54,47.2,76,138,79.8,139.2,96.9,0.8
CRS3035RES1000mN2445000E3544000,1000,31,12.1,1,2,1,8,1,703633.9,1232,0,12.1,3.1,1.1,3.8,4.1,0,0,1.9,0,3.1,2,3.8,3.1,9,3.1,4,1,0
CRS3035RES1000mN2445000E3545000,1000,32,17.1,3.1,6.9,1.1,14.1,1.1,655401.3,2025.8,0,17.1,14,0,1.1,2,0,0,0,0,0,1.1,3.8,1.2,9.1,6.8,6.9,3.1,0
CRS3035RES1000mN2445000E3556000,1000,24,12,2.2,2.2,0,9.2,0,531308,1533.8,0,12,7,1,1.2,2.8,0,0,0,0,0,2.2,0,2.2,2.2,5.9,7.6,3.9,0
CRS3035RES1000mN2445000E3557000,1000,40,20,6,8,0.9,19.1,0,827347.7,2560,0,20,13.9,0.9,1.2,4,0,0,1.9,0,4,1.9,0,2.1,7,4,14.1,5,0
